,timestamp,x,y,z,Time
0,1648629612125,1.0683835,3.0129132,9.048921,2022:03:30:17:40:12.125
1,1648629612125,0.93423665,2.911704,9.190253,2022:03:30:17:40:12.125
2,1648629612126,0.9581914,3.2728226,9.237564,2022:03:30:17:40:12.126
3,1648629612126,0.9677733,3.4698508,8.850695,2022:03:30:17:40:12.126
4,1648629612139,1.0498185,3.441105,8.935734,2022:03:30:17:40:12.139
5,1648629612156,1.097728,3.3548677,9.044129,2022:03:30:17:40:12.156
6,1648629612167,1.112101,3.339896,9.030355,2022:03:30:17:40:12.167
7,1648629612184,1.0204738,3.3884044,9.020773,2022:03:30:17:40:12.184
8,1648629612205,0.91986376,3.421941,9.0064,2022:03:30:17:40:12.205
9,1648629612223,0.891118,3.4363139,8.987836,2022:03:30:17:40:12.223
10,1648629612244,0.87674516,3.426732,8.997417,2022:03:30:17:40:12.244
11,1648629612272,0.89590895,3.441105,8.983045,2022:03:30:17:40:12.272
12,1648629612291,0.96358126,3.4602687,8.963881,2022:03:30:17:40:12.291
13,1648629612311,1.0019089,3.4794326,8.917169,2022:03:30:17:40:12.311
14,1648629612335,0.91028184,3.4842236,8.930943,2022:03:30:17:40:12.335
15,1648629612353,0.9587903,3.450687,8.987836,2022:03:30:17:40:12.353
16,1648629612375,1.0162817,3.4075682,9.002209,2022:03:30:17:40:12.375
17,1648629612402,0.9492084,3.4363139,8.992626,2022:03:30:17:40:12.402
18,1648629612419,0.9683722,3.4363139,8.992626,2022:03:30:17:40:12.419
19,1648629612442,1.0546094,3.4027772,8.997417,2022:03:30:17:40:12.442
20,1648629612461,1.0450275,3.3836133,9.035146,2022:03:30:17:40:12.461
21,1648629612485,1.0258636,3.4123592,8.992626,2022:03:30:17:40:12.485
22,1648629612503,1.0504173,3.4075682,9.011191,2022:03:30:17:40:12.503
23,1648629612508,1.0019089,3.3494778,9.039937,2022:03:30:17:40:12.508
24,1648629612534,1.0360445,3.3740315,9.058502,2022:03:30:17:40:12.534
25,1648629612551,1.0983269,3.3692405,9.006999,2022:03:30:17:40:12.551
26,1648629612573,1.1659992,3.3596587,8.992626,2022:03:30:17:40:12.573
27,1648629612592,1.0983269,3.3548677,8.983045,2022:03:30:17:40:12.592
28,1648629612619,0.91088074,3.445896,8.959688,2022:03:30:17:40:12.619
29,1648629612640,0.9204626,3.4363139,8.983045,2022:03:30:17:40:12.640
30,1648629612660,0.98334396,3.445896,8.987836,2022:03:30:17:40:12.660
31,1648629612677,1.0312535,3.4171503,8.968672,2022:03:30:17:40:12.677
32,1648629612703,1.0504173,3.3931954,9.002209,2022:03:30:17:40:12.703
33,1648629612728,1.0599992,3.4075682,9.0064,2022:03:30:17:40:12.728
34,1648629612745,1.0599992,3.4075682,8.983045,2022:03:30:17:40:12.745
35,1648629612767,1.0647902,3.4123592,8.983045,2022:03:30:17:40:12.767
36,1648629612769,1.0647902,3.3979864,8.997417,2022:03:30:17:40:12.769
37,1648629612790,1.0504173,3.4123592,8.973463,2022:03:30:17:40:12.790
38,1648629612809,1.0216717,3.421941,8.987836,2022:03:30:17:40:12.809
39,1648629612830,0.9587903,3.4171503,8.983045,2022:03:30:17:40:12.830
40,1648629612851,0.9492084,3.4171503,8.983045,2022:03:30:17:40:12.851
41,1648629612876,1.0120897,3.4123592,9.011191,2022:03:30:17:40:12.876
42,1648629612900,1.0599992,3.3979864,9.020773,2022:03:30:17:40:12.900
43,1648629612917,1.0791631,3.3884044,8.997417,2022:03:30:17:40:12.917
44,1648629612935,1.0791631,3.3884044,8.987836,2022:03:30:17:40:12.935
45,1648629612967,1.088745,3.3836133,8.973463,2022:03:30:17:40:12.967
46,1648629612983,1.0504173,3.3979864,8.987836,2022:03:30:17:40:12.983
47,1648629613001,1.0599992,3.4027772,9.002209,2022:03:30:17:40:13.001
48,1648629613022,1.0695812,3.3931954,9.0064,2022:03:30:17:40:13.022
49,1648629613050,1.0791631,3.3979864,8.987836,2022:03:30:17:40:13.050
50,1648629613069,1.0839541,3.3931954,8.997417,2022:03:30:17:40:13.069
51,1648629613089,1.0881461,3.3788226,8.987836,2022:03:30:17:40:13.089
52,1648629613109,1.1216829,3.3979864,8.997417,2022:03:30:17:40:13.109
53,1648629613116,1.0881461,3.3884044,8.987836,2022:03:30:17:40:13.116
54,1648629613140,1.097728,3.3884044,9.015983,2022:03:30:17:40:13.140
55,1648629613160,1.097728,3.3836133,9.015983,2022:03:30:17:40:13.160
56,1648629613183,1.0689822,3.3931954,8.978253,2022:03:30:17:40:13.183
57,1648629613200,1.0300558,3.421941,8.963881,2022:03:30:17:40:13.200
58,1648629613225,1.0588015,3.3931954,8.992626,2022:03:30:17:40:13.225
59,1648629613244,1.0635924,3.3740315,8.996819,2022:03:30:17:40:13.244
60,1648629613263,1.0635924,3.3979864,8.983045,2022:03:30:17:40:13.263
61,1648629613286,1.0929371,3.4075682,8.968672,2022:03:30:17:40:13.286
62,1648629613312,1.1264738,3.4075682,8.983045,2022:03:30:17:40:13.312
63,1648629613332,1.102519,3.3931954,8.992626,2022:03:30:17:40:13.332
64,1648629613352,1.0594004,3.3884044,8.983045,2022:03:30:17:40:13.352
65,1648629613369,1.0498185,3.3884044,8.978253,2022:03:30:17:40:13.369
66,1648629613374,1.1073099,3.3931954,8.997417,2022:03:30:17:40:13.374
67,1648629613396,1.1408466,3.3884044,9.0064,2022:03:30:17:40:13.396
68,1648629613418,1.1216829,3.3692405,9.00161,2022:03:30:17:40:13.418
69,1648629613436,1.0881461,3.3836133,8.983045,2022:03:30:17:40:13.436
70,1648629613457,1.112101,3.4027772,8.978253,2022:03:30:17:40:13.457
71,1648629613485,1.1558183,3.3884044,8.992626,2022:03:30:17:40:13.485
72,1648629613505,1.1606094,3.3788226,8.968672,2022:03:30:17:40:13.505
73,1648629613524,1.1462365,3.3788226,8.964479,2022:03:30:17:40:13.524
74,1648629613543,1.1654003,3.3692405,8.983045,2022:03:30:17:40:13.543
75,1648629613570,1.1510274,3.3788226,8.983045,2022:03:30:17:40:13.570
76,1648629613590,1.0456264,3.4027772,8.968672,2022:03:30:17:40:13.590
77,1648629613613,0.9587903,3.4650598,8.969271,2022:03:30:17:40:13.613
78,1648629613630,0.9881349,3.4123592,8.964479,2022:03:30:17:40:13.630
79,1648629613657,1.0935359,3.2632406,9.058502,2022:03:30:17:40:13.657
80,1648629613675,1.1995358,3.229704,9.209417,2022:03:30:17:40:13.675
81,1648629613696,0.9977168,3.315941,9.053711,2022:03:30:17:40:13.696
82,1648629613720,0.71864355,3.426732,8.8980055,2022:03:30:17:40:13.720
83,1648629613723,0.66115206,3.532732,8.940525,2022:03:30:17:40:13.723
84,1648629613745,0.43537822,3.52315,9.063293,2022:03:30:17:40:13.745
85,1648629613760,0.349141,3.4746416,9.143541,2022:03:30:17:40:13.760
86,1648629613786,0.3922596,3.4698508,9.13396,2022:03:30:17:40:13.786
87,1648629613804,0.34435004,3.3692405,9.09144,2022:03:30:17:40:13.804
88,1648629613838,0.32518622,3.4554777,8.945315,2022:03:30:17:40:13.838
89,1648629613854,0.4737059,3.7782686,8.662649,2022:03:30:17:40:13.854
90,1648629613873,0.7042707,3.932178,8.676423,2022:03:30:17:40:13.873
91,1648629613891,1.203728,3.7058053,8.836921,2022:03:30:17:40:13.891
92,1648629613919,1.7804394,3.5710597,8.917169,2022:03:30:17:40:13.919
93,1648629613941,2.2080324,3.5471048,8.87944,2022:03:30:17:40:13.941
94,1648629613960,2.448179,3.450687,8.874649,2022:03:30:17:40:13.960
95,1648629613982,2.45297,3.1811955,8.983045,2022:03:30:17:40:13.982
96,1648629613983,2.4002695,2.9650035,8.968672,2022:03:30:17:40:13.983
97,1648629614008,2.1116142,3.220122,9.124378,2022:03:30:17:40:14.008
98,1648629614024,1.7948123,3.0416589,9.035146,2022:03:30:17:40:14.024
99,1648629614070,1.3288918,2.8637946,9.143541,2022:03:30:17:40:14.070
100,1648629614072,1.2007337,3.022495,9.253135,2022:03:30:17:40:14.072
101,1648629614086,1.0803608,3.0847776,9.060299,2022:03:30:17:40:14.086
102,1648629614107,1.171389,3.2818055,8.660254,2022:03:30:17:40:14.107
103,1648629614127,0.25751394,3.8932514,9.287869,2022:03:30:17:40:14.127
104,1648629614148,1.5738294,3.2674327,9.071677,2022:03:30:17:40:14.148
105,1648629614170,0.6892989,3.8351612,8.469214,2022:03:30:17:40:14.170
106,1648629614188,1.6834226,3.955534,7.781113,2022:03:30:17:40:14.188
107,1648629614206,1.3660216,4.4891267,11.021597,2022:03:30:17:40:14.206
108,1648629614226,3.4129581,1.0821574,9.343564,2022:03:30:17:40:14.226
109,1648629614263,-0.5305985,4.023206,8.92196,2022:03:30:17:40:14.263
110,1648629614285,0.0748587,4.4903245,8.14343,2022:03:30:17:40:14.285
111,1648629614304,1.4013549,4.027997,8.596175,2022:03:30:17:40:14.304
112,1648629614323,2.011603,2.8542128,9.171688,2022:03:30:17:40:14.323
113,1648629614328,1.9924393,2.3972752,9.548976,2022:03:30:17:40:14.328
114,1648629614353,2.6026874,2.9602127,8.6009655,2022:03:30:17:40:14.353
115,1648629614371,3.1506531,4.14837,8.671633,2022:03:30:17:40:14.371
116,1648629614389,1.8864393,4.8801885,8.134446,2022:03:30:17:40:14.389
117,1648629614409,1.2186997,4.658607,8.572819,2022:03:30:17:40:14.409
118,1648629614438,0.81985253,5.0197253,8.57761,2022:03:30:17:40:14.438
119,1648629614458,0.45274544,5.038889,8.299135,2022:03:30:17:40:14.458
120,1648629614474,0.6354007,4.861025,8.581801,2022:03:30:17:40:14.474
121,1648629614496,0.6689374,4.456788,8.657259,2022:03:30:17:40:14.496
122,1648629614524,1.2983494,4.062133,8.614739,2022:03:30:17:40:14.524
123,1648629614547,1.6301231,4.0184155,8.714152,2022:03:30:17:40:14.547
124,1648629614568,1.8750608,3.850133,8.681214,2022:03:30:17:40:14.568
125,1648629614590,2.1870718,3.932178,8.709361,2022:03:30:17:40:14.590
126,1648629614592,2.494891,4.4424148,8.496762,2022:03:30:17:40:14.592
127,1648629614612,2.5859191,5.034098,8.336864,2022:03:30:17:40:14.612
128,1648629614630,1.869671,5.1688437,8.3177,2022:03:30:17:40:14.630
129,1648629614654,1.1743834,4.9472623,8.167384,2022:03:30:17:40:14.654
130,1648629614672,1.4390837,4.932889,8.520718,2022:03:30:17:40:14.672
131,1648629614702,1.1983382,5.048471,8.299135,2022:03:30:17:40:14.702
132,1648629614719,0.8863271,4.6298614,8.440469,2022:03:30:17:40:14.719
133,1648629614738,0.8575813,4.0812964,8.690796,2022:03:30:17:40:14.738
134,1648629614757,0.9150728,4.322042,8.506943,2022:03:30:17:40:14.757
135,1648629614785,0.5114347,4.427443,8.294345,2022:03:30:17:40:14.785
136,1648629614804,0.19403376,4.755025,8.228469,2022:03:30:17:40:14.804
137,1648629614822,0.18924281,4.961635,8.19074,2022:03:30:17:40:14.822
138,1648629614843,0.24673429,4.9376802,8.596175,2022:03:30:17:40:14.843
139,1648629614869,0.03533331,4.918516,8.346446,2022:03:30:17:40:14.869
140,1648629614890,-0.16648576,5.173635,7.9739494,2022:03:30:17:40:14.890
141,1648629614909,-0.28685856,5.0149345,8.388966,2022:03:30:17:40:14.909
142,1648629614930,-0.36830482,5.2167535,8.1715765,2022:03:30:17:40:14.930
143,1648629614935,-0.041322004,5.770109,8.223678,2022:03:30:17:40:14.935
144,1648629614954,-0.33955908,5.871318,7.662537,2022:03:30:17:40:14.954
145,1648629614976,-0.9258525,5.351499,7.337351,2022:03:30:17:40:14.976
146,1648629614995,-0.8533892,5.8761086,8.997417,2022:03:30:17:40:14.995
147,1648629615018,-0.9881349,5.6401544,7.9314294,2022:03:30:17:40:15.018
148,1648629615041,-0.28625968,4.8753977,8.474006,2022:03:30:17:40:15.041
149,1648629615062,0.19942358,5.3227534,8.624921,2022:03:30:17:40:15.062
150,1648629615085,0.35752517,4.67298,7.851181,2022:03:30:17:40:15.085
151,1648629615102,0.3000337,4.956844,8.997417,2022:03:30:17:40:15.102
152,1648629615136,0.22816934,4.6202793,8.412322,2022:03:30:17:40:15.136
153,1648629615154,-0.14672306,4.8077254,7.874537,2022:03:30:17:40:15.154
154,1648629615171,-0.31021446,4.2926974,8.808773,2022:03:30:17:40:15.171
155,1648629615192,-0.03593218,5.447917,8.964479,2022:03:30:17:40:15.192
156,1648629615200,0.040723134,4.7358613,7.5637236,2022:03:30:17:40:15.200
157,1648629615219,0.094022535,4.5238614,8.846502,2022:03:30:17:40:15.219
158,1648629615238,0.025152525,5.5006175,8.57761,2022:03:30:17:40:15.238
159,1648629615260,0.121570535,4.4759517,8.303926,2022:03:30:17:40:15.260
160,1648629615278,0.14552532,5.4041996,8.270988,2022:03:30:17:40:15.278
161,1648629615303,0.4575364,4.644234,8.775237,2022:03:30:17:40:15.303
162,1648629615324,0.058689225,5.067635,8.218887,2022:03:30:17:40:15.324
163,1648629615343,-0.3689037,4.9041433,8.718943,2022:03:30:17:40:15.343
164,1648629615363,-0.87854177,5.2071714,7.7379947,2022:03:30:17:40:15.363
165,1648629615389,-1.0180783,5.072426,8.690197,2022:03:30:17:40:15.389
166,1648629615411,-1.5229255,4.2926974,8.718943,2022:03:30:17:40:15.411
167,1648629615429,-2.2679193,5.5245724,8.454842,2022:03:30:17:40:15.429
168,1648629615453,-2.5787327,4.451997,8.181158,2022:03:30:17:40:15.453
169,1648629615476,-1.9924393,3.8740876,8.827338,2022:03:30:17:40:15.476
170,1648629615494,-1.4348917,4.62507,8.615338,2022:03:30:17:40:15.494
171,1648629615518,-0.877344,3.3740315,8.869858,2022:03:30:17:40:15.518
172,1648629615538,-0.046112962,2.921286,9.78014,2022:03:30:17:40:15.538
173,1648629615542,-0.19044055,2.4691396,9.808287,2022:03:30:17:40:15.542
174,1648629615562,-0.3922596,1.8241569,9.143541,2022:03:30:17:40:15.562
175,1648629615581,-1.0695812,2.4547668,9.841225,2022:03:30:17:40:15.581
176,1648629615603,-0.81985253,3.6674776,8.384175,2022:03:30:17:40:15.603
177,1648629615622,-0.15630497,4.3118615,8.436276,2022:03:30:17:40:15.622
178,1648629615653,-0.84380734,2.618258,10.388592,2022:03:30:17:40:15.653
179,1648629615670,-0.09881349,3.5902236,10.718569,2022:03:30:17:40:15.670
180,1648629615687,1.0594004,5.962346,7.7146387,2022:03:30:17:40:15.687
181,1648629615709,-0.9929259,5.1251264,7.851181,2022:03:30:17:40:15.709
182,1648629615739,-0.7575701,2.9889584,8.454842,2022:03:30:17:40:15.739
183,1648629615759,-2.218213,1.3384737,10.152637,2022:03:30:17:40:15.759
184,1648629615780,1.5876034,1.4588464,9.996931,2022:03:30:17:40:15.780
185,1648629615798,3.1159186,3.7974324,8.888423,2022:03:30:17:40:15.798
186,1648629615803,3.2554553,3.7585058,8.888423,2022:03:30:17:40:15.803
187,1648629615824,0.8186548,4.2687426,8.393757,2022:03:30:17:40:15.824
188,1648629615845,-0.66115206,3.8597147,8.48778,2022:03:30:17:40:15.845
189,1648629615870,-1.501965,4.0669236,9.383688,2022:03:30:17:40:15.870
190,1648629615890,1.0450275,3.5135682,8.851294,2022:03:30:17:40:15.890
191,1648629615910,2.1649137,3.2051504,9.072875,2022:03:30:17:40:15.910
192,1648629615931,2.213422,4.4322343,8.709361,2022:03:30:17:40:15.931
193,1648629615952,1.194146,4.341206,8.978253,2022:03:30:17:40:15.952
194,1648629615971,1.2905641,4.0812964,9.492682,2022:03:30:17:40:15.971
195,1648629615996,1.3432646,4.235206,8.157803,2022:03:30:17:40:15.996
196,1648629616020,0.9731632,3.6914325,8.860276,2022:03:30:17:40:16.020
197,1648629616038,1.405547,3.2003593,9.020773,2022:03:30:17:40:16.038
198,1648629616057,2.0499308,3.5950143,8.242842,2022:03:30:17:40:16.057
199,1648629616086,2.857207,3.1859865,9.8226595,2022:03:30:17:40:16.086
200,1648629616105,3.1937718,3.6237602,8.761463,2022:03:30:17:40:16.105
201,1648629616122,3.3039637,4.004042,7.4032264,2022:03:30:17:40:16.122
202,1648629616142,3.1362803,3.6237602,8.218887,2022:03:30:17:40:16.142
203,1648629616152,2.6793427,3.9752967,8.587192,2022:03:30:17:40:16.152
204,1648629616170,2.1511397,4.4226522,8.205112,2022:03:30:17:40:16.170
205,1648629616192,1.3241007,4.6202793,8.686006,2022:03:30:17:40:16.192
206,1648629616211,1.1606094,5.129917,7.770932,2022:03:30:17:40:16.211
207,1648629616231,0.9348355,4.7358613,8.02126,2022:03:30:17:40:16.231
208,1648629616259,0.28506196,4.918516,8.615338,2022:03:30:17:40:16.259
209,1648629616278,0.03533331,4.894562,8.115282,2022:03:30:17:40:16.278
210,1648629616295,-0.0077853054,4.615488,8.653068,2022:03:30:17:40:16.295
211,1648629616316,-0.022158176,4.615488,8.5680275,2022:03:30:17:40:16.316
212,1648629616350,-0.27727664,4.3986974,8.435678,2022:03:30:17:40:16.350
213,1648629616374,-0.6234233,4.8316803,8.096119,2022:03:30:17:40:16.374
214,1648629616396,-0.76775086,4.350788,9.072276,2022:03:30:17:40:16.396
215,1648629616407,-0.6090504,4.461579,8.784819,2022:03:30:17:40:16.407
216,1648629616409,-0.5228132,4.9376802,8.435678,2022:03:30:17:40:16.409
217,1648629616430,-1.2336714,4.6059065,7.9362206,2022:03:30:17:40:16.430
218,1648629616458,-1.3678182,4.7113075,9.124378,2022:03:30:17:40:16.458
219,1648629616474,-1.2761912,4.932889,8.087135,2022:03:30:17:40:16.474
220,1648629616491,-0.76236105,4.4951153,8.912378,2022:03:30:17:40:16.491
221,1648629616515,-0.9641801,4.4178615,8.917169,2022:03:30:17:40:16.515
222,1648629616536,-0.8102706,4.2064605,8.799191,2022:03:30:17:40:16.536
223,1648629616556,-0.24314107,3.5614777,9.030355,2022:03:30:17:40:16.556
224,1648629616577,0.0017966089,3.739342,9.284875,2022:03:30:17:40:16.577
225,1648629616608,0.18924281,3.7105963,8.270988,2022:03:30:17:40:16.608
226,1648629616624,0.73720855,3.62915,9.048921,2022:03:30:17:40:16.624
227,1648629616647,0.6312086,3.4698508,8.723734,2022:03:30:17:40:16.647
228,1648629616665,0.32818055,3.3740315,9.341168,2022:03:30:17:40:16.665
229,1648629616692,0.52520865,3.927387,8.129056,2022:03:30:17:40:16.692
230,1648629616711,1.0156829,3.8645058,8.70457,2022:03:30:17:40:16.711
231,1648629616729,0.89051914,3.5662687,9.332186,2022:03:30:17:40:16.729
232,1648629616751,1.1743834,3.2871954,10.114908,2022:03:30:17:40:16.751
233,1648629616759,1.1019201,3.4363139,8.742299,2022:03:30:17:40:16.759
234,1648629616778,0.4437624,3.032077,8.70457,2022:03:30:17:40:16.778
235,1648629616797,-0.07066662,3.6141782,9.214209,2022:03:30:17:40:16.797
236,1648629616824,-0.20062132,3.8645058,9.501666,2022:03:30:17:40:16.824
237,1648629616837,-1.291163,4.5142794,9.086649,2022:03:30:17:40:16.837
238,1648629616862,-2.8817606,4.788562,8.303926,2022:03:30:17:40:16.862
239,1648629616890,-2.9775798,4.745443,9.101022,2022:03:30:17:40:16.890
240,1648629616907,-3.0069244,4.740652,8.379384,2022:03:30:17:40:16.907
241,1648629616925,-2.848224,4.263952,8.14343,2022:03:30:17:40:16.925
242,1648629616958,-2.213422,4.5963244,9.1950445,2022:03:30:17:40:16.958
243,1648629616976,-1.6462927,4.317251,8.205112,2022:03:30:17:40:16.976
244,1648629616994,-2.0984392,4.1920877,8.8321295,2022:03:30:17:40:16.994
245,1648629617014,-1.8864393,4.235206,9.2279825,2022:03:30:17:40:17.014
246,1648629617020,-1.4061459,4.547816,8.930943,2022:03:30:17:40:17.020
247,1648629617040,-1.9978291,4.812516,8.515926,2022:03:30:17:40:17.040
248,1648629617059,-2.0553205,4.9089346,8.289554,2022:03:30:17:40:17.059
249,1648629617082,-2.0313659,4.7065163,7.1768537,2022:03:30:17:40:17.082
250,1648629617099,-0.9258525,4.755025,8.067972,2022:03:30:17:40:17.099
251,1648629617126,0.13115245,4.0956693,7.9643674,2022:03:30:17:40:17.126
252,1648629617144,0.4198076,4.456788,8.228469,2022:03:30:17:40:17.144
253,1648629617171,0.80428195,3.6962235,9.765767,2022:03:30:17:40:17.171
254,1648629617193,0.9294457,4.5813527,7.7146387,2022:03:30:17:40:17.193
255,1648629617212,0.5156267,3.6141782,9.883744,2022:03:30:17:40:17.212
256,1648629617231,-0.35393196,4.2064605,8.751881,2022:03:30:17:40:17.231
257,1648629617258,-0.19044055,4.0908785,8.610548,2022:03:30:17:40:17.258
258,1648629617275,0.83302766,3.5471048,9.567541,2022:03:30:17:40:17.275
259,1648629617299,0.71325374,4.6921434,9.34596,2022:03:30:17:40:17.299
260,1648629617322,0.6940899,4.5963244,8.365011,2022:03:30:17:40:17.322
261,1648629617340,0.97735524,5.2407084,7.855972,2022:03:30:17:40:17.340
262,1648629617359,-0.07006775,5.1011715,8.421904,2022:03:30:17:40:17.359
263,1648629617362,0.025751395,4.77898,8.209305,2022:03:30:17:40:17.362
264,1648629617384,-0.3826777,3.9034324,9.101022,2022:03:30:17:40:17.384
265,1648629617408,-0.65157014,3.6818504,9.996931,2022:03:30:17:40:17.408
266,1648629617424,-0.9881349,3.1476588,9.086649,2022:03:30:17:40:17.424
