7515,7633,Turn Left,1649224829214,1649224831602,2:30,2:32
9941,10122,Turn Right,1649224878296,1649224881963,3:18,3:22
10287,10436,Turn Left,1649224885301,1649224888310,3:25,3:28
12309,12380,Turn Left,1649224926207,1649224927643,4:6,4:7
14838,14974,Turn Left,1649224977381,1649224980127,4:56,4:59
19490,19658,Turn Left,1649225071505,1649225074903,6:29,6:33
20905,21124,Turn Left,1649225100135,1649225104564,6:58,7:2
23336,23451,Turn Right,1649225149322,1649225151647,7:46,7:49
23642,23850,Turn Left,1649225155514,1649225159725,7:52,7:57
25547,25704,Turn Left,1649225194058,1649225197236,8:30,8:34
2933,3233,Cruise,1649224736508,1649224742571,0:58,1:4
3234,3534,Cruise,1649224742592,1649224748664,1:4,1:10
3736,3936,Cruise,1649224752752,1649224756802,1:14,1:18
3937,4237,Cruise,1649224756818,1649224762892,1:18,1:24
15777,15899,Lane Change Right,1649224996377,1649224998846,5:15,5:17
17674,17772,Lane Change Right,1649225034760,1649225036746,5:53,5:55
