1325,1465,Turn Left,1648630734853,1648630737671,0:26,0:29
4944,5094,Turn Left,1648630808053,1648630811092,1:38,1:41
5170,5347,Turn Right,1648630812629,1648630816210,1:43,1:46
5701,5835,Turn Left,1648630823370,1648630826071,1:54,1:56
9674,9800,Turn Left,1648630903740,1648630906289,3:13,3:16
11989,12139,Turn Left,1648630950572,1648630953612,3:59,4:2
13177,13341,Turn Left,1648630974609,1648630977909,4:23,4:26
13402,13590,Turn Right,1648630979158,1648630982951,4:28,4:31
13980,14150,Turn Left,1648630990847,1648630994293,4:39,4:43
15942,16191,Turn Left,1648631030528,1648631035570,5:18,5:23
17845,18001,Turn Left,1648631069033,1648631072191,5:56,6:0
20195,20304,Turn Left,1648631116563,1648631118785,6:43,6:46
22157,22297,Turn Left,1648631156260,1648631159105,7:23,7:25
26110,26248,Turn Left,1648631236224,1648631239029,8:42,8:44
28454,28592,Turn Left,1648631283641,1648631286441,9:29,9:31
30430,30551,Turn Left,1648631323612,1648631326067,10:8,10:11
32391,32594,Turn Left,1648631363297,1648631367402,10:47,10:51
955,1255,Cruise,1648630727362,1648630733433,0:19,0:25
2160,2460,Cruise,1648630751731,1648630757812,0:43,0:49
2461,2661,Cruise,1648630757834,1648630761877,0:49,0:53
2662,2862,Cruise,1648630761895,1648630765930,0:53,0:57
2863,2963,Cruise,1648630765949,1648630767988,0:57,0:59
2964,3064,Cruise,1648630768010,1648630770033,0:59,1:1
3065,3165,Cruise,1648630770053,1648630772073,1:1,1:3
3166,3466,Cruise,1648630772091,1648630778149,1:3,1:9
