2100,2291,Turn Left,1649660002949,1649660006810,0:42,0:45
5777,5871,Turn Left,1649660077355,1649660079259,1:55,1:57
7490,7605,Turn Left,1649660112015,1649660114347,2:29,2:32
7733,7830,Turn Right,1649660116923,1649660118898,2:34,2:36
8449,8560,Turn Left,1649660131425,1649660133660,2:48,2:51
11221,11365,Turn Left,1649660187502,1649660190425,3:44,3:47
13873,13993,Turn Left,1649660241165,1649660243604,4:37,4:39
17579,17705,Turn Left,1649660316163,1649660318703,5:51,5:54
19427,19584,Turn Left,1649660353557,1649660356723,6:28,6:31
20583,20698,Turn Left,1649660376953,1649660379267,6:51,6:53
23235,23465,Turn Left,1649660430599,1649660435267,7:44,7:49
25582,25772,Turn Left,1649660478092,1649660481936,8:31,8:35
28848,28996,Turn Left,1649660544188,1649660547176,9:36,9:39
30622,30728,Turn Left,1649660580120,1649660582252,10:12,10:14
31107,31177,Turn Right,1649660589922,1649660591341,10:22,10:23
31775,31910,Turn Left,1649660603454,1649660606182,10:35,10:38
1792,1992,Cruise,1649659996723,1649660000771,0:35,0:39
3799,4099,Cruise,1649660037329,1649660043392,1:15,1:21
4100,4200,Cruise,1649660043424,1649660045446,1:22,1:24
4201,4301,Cruise,1649660045465,1649660047489,1:24,1:26
4302,4402,Cruise,1649660047511,1649660049524,1:26,1:28
