,timestamp,x,y,z,Time
0,1649397854573,3.0829809,1.5145413,9.016582,2022:04:08:15:04:14.573
1,1649397854580,3.0356703,1.5337051,9.108808,2022:04:08:15:04:14.580
2,1649397854602,3.0961561,1.5720328,9.014785,2022:04:08:15:04:14.602
3,1649397854620,3.1344836,1.603174,9.057304,2022:04:08:15:04:14.620
4,1649397854637,3.1680205,1.5792192,9.05431,2022:04:08:15:04:14.637
5,1649397854657,3.2093425,1.5816147,9.014785,2022:04:08:15:04:14.657
6,1649397854682,3.2309017,1.5672418,9.063892,2022:04:08:15:04:14.682
7,1649397854698,3.2045515,1.5840102,9.021372,2022:04:08:15:04:14.698
8,1649397854720,3.2117379,1.5840102,9.042932,2022:04:08:15:04:14.720
9,1649397854735,3.142269,1.5911967,9.05431,2022:04:08:15:04:14.735
10,1649397854750,3.1506531,1.5672418,9.023767,2022:04:08:15:04:14.750
11,1649397854769,3.1195118,1.5624509,9.061497,2022:04:08:15:04:14.769
12,1649397854790,3.114721,1.4923831,9.059101,2022:04:08:15:04:14.790
13,1649397854810,3.100348,1.5091515,9.071078,2022:04:08:15:04:14.810
14,1649397854830,3.1243029,1.4732193,9.085451,2022:04:08:15:04:14.830
15,1649397854850,3.1266983,1.4420781,9.0501175,2022:04:08:15:04:14.850
16,1649397854870,3.1171165,1.4013549,9.0896435,2022:04:08:15:04:14.870
17,1649397854891,3.145862,1.4013549,9.05431,2022:04:08:15:04:14.891
18,1649397854909,3.169817,1.3869821,9.095033,2022:04:08:15:04:14.909
19,1649397854936,3.1913762,1.3893776,9.085451,2022:04:08:15:04:14.936
20,1649397854953,3.1817944,1.4085414,9.085451,2022:04:08:15:04:14.953
21,1649397854970,3.1817944,1.4372871,9.068683,2022:04:08:15:04:14.970
22,1649397854994,3.174608,1.4732193,9.0501175,2022:04:08:15:04:14.994
23,1649397855012,3.1266983,1.5091515,9.05431,2022:04:08:15:04:15.012
24,1649397855033,3.133885,1.552869,9.044728,2022:04:08:15:04:15.033
