,timestamp,x,y,z,Time
0,1649232410124,3.4704494,1.5007674,8.9572935,2022:04:06:17:06:50.124
1,1649232410136,3.4560766,1.5301119,8.872852,2022:04:06:17:06:50.136
2,1649232410158,3.4560766,1.5055583,9.037541,2022:04:06:17:06:50.158
3,1649232410178,3.3740315,1.5492758,9.009395,2022:04:06:17:06:50.178
4,1649232410202,3.3692405,1.5444847,8.986039,2022:04:06:17:06:50.202
5,1649232410220,3.417749,1.5349029,8.971666,2022:04:06:17:06:50.220
6,1649232410239,3.4369128,1.5199311,8.986039,2022:04:06:17:06:50.239
7,1649232410258,3.4464948,1.4863944,8.995022,2022:04:06:17:06:50.258
8,1649232410279,3.4704494,1.4672306,8.990829,2022:04:06:17:06:50.279
9,1649232410303,3.4752405,1.4528577,8.990829,2022:04:06:17:06:50.303
10,1649232410320,3.4560766,1.4816035,8.962084,2022:04:06:17:06:50.320
11,1649232410340,3.4129581,1.5492758,9.004603,2022:04:06:17:06:50.340
12,1649232410359,3.3740315,1.5684396,8.976457,2022:04:06:17:06:50.359
13,1649232410380,3.3979864,1.5780215,8.995022,2022:04:06:17:06:50.380
14,1649232410403,3.3931954,1.5828124,8.986039,2022:04:06:17:06:50.403
15,1649232410419,3.3890033,1.5732305,8.976457,2022:04:06:17:06:50.419
16,1649232410441,3.3650484,1.5540667,8.971666,2022:04:06:17:06:50.441
17,1649232410461,3.3890033,1.5588577,8.990829,2022:04:06:17:06:50.461
18,1649232410481,3.427331,1.5103493,8.995621,2022:04:06:17:06:50.481
19,1649232410504,3.4417038,1.4816035,8.976457,2022:04:06:17:06:50.504
20,1649232410521,3.4417038,1.5103493,8.999813,2022:04:06:17:06:50.521
21,1649232410540,3.432122,1.5007674,8.986039,2022:04:06:17:06:50.540
22,1649232410560,3.4560766,1.5396938,8.981248,2022:04:06:17:06:50.560
23,1649232410582,3.4656587,1.5349029,8.971666,2022:04:06:17:06:50.582
24,1649232410603,3.4417038,1.5349029,8.971666,2022:04:06:17:06:50.603
25,1649232410623,3.403376,1.5636486,8.990829,2022:04:06:17:06:50.623
26,1649232410641,3.4081671,1.5732305,8.981248,2022:04:06:17:06:50.641
27,1649232410661,3.417749,1.5828124,8.981248,2022:04:06:17:06:50.661
28,1649232410687,3.403376,1.5923944,8.966875,2022:04:06:17:06:50.687
29,1649232410703,3.3931954,1.5876034,8.986039,2022:04:06:17:06:50.703
30,1649232410724,3.3931954,1.5492758,8.999813,2022:04:06:17:06:50.724
31,1649232410744,3.427331,1.5684396,9.004603,2022:04:06:17:06:50.744
32,1649232410764,3.4417038,1.5444847,8.971666,2022:04:06:17:06:50.764
33,1649232410786,3.427331,1.5301119,8.962084,2022:04:06:17:06:50.786
34,1649232410805,3.3979864,1.5492758,8.976457,2022:04:06:17:06:50.805
35,1649232410825,3.3890033,1.5492758,8.957892,2022:04:06:17:06:50.825
36,1649232410846,3.3746305,1.5396938,8.986039,2022:04:06:17:06:50.846
37,1649232410870,3.3650484,1.5396938,9.009395,2022:04:06:17:06:50.870
38,1649232410887,3.3698394,1.5301119,9.004603,2022:04:06:17:06:50.887
39,1649232410905,3.3842123,1.4863944,9.023767,2022:04:06:17:06:50.905
40,1649232410927,3.432122,1.4911854,8.986039,2022:04:06:17:06:50.927
41,1649232410947,3.4512856,1.4672306,8.990829,2022:04:06:17:06:50.947
42,1649232410970,3.4464948,1.4768125,9.009395,2022:04:06:17:06:50.970
43,1649232410987,3.4656587,1.5103493,9.004603,2022:04:06:17:06:50.987
44,1649232411006,3.42254,1.5103493,8.971666,2022:04:06:17:06:51.006
45,1649232411026,3.3788226,1.5301119,8.990829,2022:04:06:17:06:51.026
46,1649232411047,3.3692405,1.5636486,8.999813,2022:04:06:17:06:51.047
47,1649232411067,3.3931954,1.5396938,8.981248,2022:04:06:17:06:51.067
48,1649232411087,3.4417038,1.5055583,8.990829,2022:04:06:17:06:51.087
49,1649232411109,3.441105,1.5055583,8.962084,2022:04:06:17:06:51.109
50,1649232411127,3.4560766,1.5007674,8.966875,2022:04:06:17:06:51.127
51,1649232411148,3.4704494,1.4959763,8.981248,2022:04:06:17:06:51.148
52,1649232411171,3.4704494,1.5151402,8.999813,2022:04:06:17:06:51.171
53,1649232411188,3.450687,1.5349029,8.971666,2022:04:06:17:06:51.188
54,1649232411207,3.4171503,1.5588577,8.976457,2022:04:06:17:06:51.207
55,1649232411230,3.3734326,1.5780215,8.990231,2022:04:06:17:06:51.230
56,1649232411251,3.4021783,1.5828124,8.981248,2022:04:06:17:06:51.251
57,1649232411270,3.426732,1.5780215,8.990231,2022:04:06:17:06:51.270
58,1649232411288,3.4021783,1.5396938,8.966875,2022:04:06:17:06:51.288
59,1649232411311,3.3830147,1.5349029,8.981248,2022:04:06:17:06:51.311
60,1649232411329,3.4069693,1.5349029,8.999813,2022:04:06:17:06:51.329
61,1649232411351,3.440506,1.4863944,8.999813,2022:04:06:17:06:51.351
62,1649232411369,3.4740427,1.4911854,8.976457,2022:04:06:17:06:51.369
63,1649232411392,3.4596698,1.5199311,8.995022,2022:04:06:17:06:51.392
64,1649232411410,3.4596698,1.5103493,8.981248,2022:04:06:17:06:51.410
65,1649232411435,3.4656587,1.5396938,8.986039,2022:04:06:17:06:51.435
66,1649232411452,3.4656587,1.5636486,9.004603,2022:04:06:17:06:51.452
67,1649232411473,3.4417038,1.5636486,8.981248,2022:04:06:17:06:51.473
68,1649232411491,3.403376,1.5876034,8.999813,2022:04:06:17:06:51.491
69,1649232411512,3.3794215,1.6019763,8.971666,2022:04:06:17:06:51.512
70,1649232411532,3.403376,1.5971854,8.957892,2022:04:06:17:06:51.532
71,1649232411554,3.432122,1.5923944,8.966875,2022:04:06:17:06:51.554
72,1649232411580,3.4566755,1.5636486,8.976457,2022:04:06:17:06:51.580
73,1649232411592,3.4710484,1.5636486,8.990829,2022:04:06:17:06:51.592
74,1649232411612,3.4518845,1.5780215,8.971666,2022:04:06:17:06:51.612
75,1649232411639,3.432122,1.5780215,8.981248,2022:04:06:17:06:51.639
76,1649232411655,3.417749,1.5732305,8.986039,2022:04:06:17:06:51.655
77,1649232411675,3.42254,1.5780215,8.986039,2022:04:06:17:06:51.675
78,1649232411694,3.432122,1.5828124,8.9572935,2022:04:06:17:06:51.694
79,1649232411720,3.4027772,1.5301119,8.986039,2022:04:06:17:06:51.720
80,1649232411737,3.427331,1.5444847,8.966875,2022:04:06:17:06:51.737
81,1649232411756,3.4752405,1.5396938,8.986039,2022:04:06:17:06:51.756
82,1649232411774,3.4800315,1.4959763,8.971666,2022:04:06:17:06:51.774
83,1649232411796,3.4704494,1.5301119,8.976457,2022:04:06:17:06:51.796
84,1649232411820,3.4171503,1.5247221,8.971666,2022:04:06:17:06:51.820
85,1649232411837,3.3596587,1.5444847,8.962084,2022:04:06:17:06:51.837
86,1649232411855,3.3548677,1.5828124,8.981248,2022:04:06:17:06:51.855
87,1649232411877,3.345286,1.5540667,8.999813,2022:04:06:17:06:51.877
88,1649232411895,3.3500767,1.5444847,8.999813,2022:04:06:17:06:51.895
89,1649232411920,3.3309128,1.5732305,8.976457,2022:04:06:17:06:51.920
90,1649232411937,3.3644495,1.5396938,8.999813,2022:04:06:17:06:51.937
91,1649232411958,3.3836133,1.5588577,8.999813,2022:04:06:17:06:51.958
92,1649232411976,3.3740315,1.5780215,8.966875,2022:04:06:17:06:51.976
93,1649232412004,3.4075682,1.5588577,8.966875,2022:04:06:17:06:52.004
94,1649232412020,3.450687,1.5301119,8.966875,2022:04:06:17:06:52.020
95,1649232412037,3.4554777,1.5396938,8.976457,2022:04:06:17:06:52.037
96,1649232412060,3.4650598,1.5684396,8.981248,2022:04:06:17:06:52.060
97,1649232412077,3.4842236,1.5588577,8.971666,2022:04:06:17:06:52.077
98,1649232412098,3.4602687,1.5636486,8.966875,2022:04:06:17:06:52.098
99,1649232412122,3.431523,1.5828124,8.971666,2022:04:06:17:06:52.122
100,1649232412140,3.3979864,1.6019763,8.952502,2022:04:06:17:06:52.140
101,1649232412158,3.3884044,1.6067672,8.981248,2022:04:06:17:06:52.158
102,1649232412181,3.3590598,1.5971854,8.986039,2022:04:06:17:06:52.181
103,1649232412203,3.3734326,1.5780215,8.971666,2022:04:06:17:06:52.203
104,1649232412221,3.4015796,1.5444847,8.98544,2022:04:06:17:06:52.221
105,1649232412241,3.4111614,1.5444847,8.980649,2022:04:06:17:06:52.241
106,1649232412262,3.4249353,1.5444847,8.980649,2022:04:06:17:06:52.262
107,1649232412287,3.4249353,1.5588577,8.975858,2022:04:06:17:06:52.287
108,1649232412304,3.3818169,1.5684396,8.9572935,2022:04:06:17:06:52.304
109,1649232412322,3.3524723,1.5971854,8.9572935,2022:04:06:17:06:52.322
110,1649232412343,3.3380992,1.625931,9.004603,2022:04:06:17:06:52.343
111,1649232412363,3.3476813,1.5923944,8.975858,2022:04:06:17:06:52.363
112,1649232412386,3.3524723,1.6211401,8.9572935,2022:04:06:17:06:52.386
