,timestamp,x,y,z,Time
0,1649233293646,0.7216379,4.0088334,8.769248,2022:04:06:17:21:33.646
1,1649233293652,0.7216379,4.027997,8.769248,2022:04:06:17:21:33.652
2,1649233293671,0.7312198,4.056743,8.73152,2022:04:06:17:21:33.671
3,1649233293690,0.7791294,4.119025,8.750084,2022:04:06:17:21:33.690
4,1649233293711,0.7360108,4.0950704,8.702773,2022:04:06:17:21:33.711
5,1649233293736,0.69708425,4.085489,8.740502,2022:04:06:17:21:33.736
6,1649233293752,0.72103906,4.1094437,8.721937,2022:04:06:17:21:33.752
7,1649233293770,0.71145713,4.0950704,8.726728,2022:04:06:17:21:33.770
8,1649233293792,0.6491747,4.0806975,8.745294,2022:04:06:17:21:33.792
9,1649233293811,0.68810123,4.0998616,8.745294,2022:04:06:17:21:33.811
10,1649233293833,0.7312198,4.0950704,8.750084,2022:04:06:17:21:33.833
11,1649233293853,0.75517464,4.0950704,8.726728,2022:04:06:17:21:33.853
12,1649233293873,0.6922933,4.0759068,8.740502,2022:04:06:17:21:33.873
13,1649233293892,0.6922933,4.056743,8.745294,2022:04:06:17:21:33.892
14,1649233293919,0.730621,4.0950704,8.745294,2022:04:06:17:21:33.919
15,1649233293937,0.730621,4.0902796,8.730921,2022:04:06:17:21:33.937
16,1649233293953,0.74020284,4.0759068,8.721937,2022:04:06:17:21:33.953
17,1649233293973,0.7935023,4.085489,8.750084,2022:04:06:17:21:33.973
18,1649233293994,0.78392035,4.051952,8.735711,2022:04:06:17:21:33.994
19,1649233294015,0.78392035,4.0327883,8.750084,2022:04:06:17:21:34.015
20,1649233294038,0.82703894,4.04237,8.745294,2022:04:06:17:21:34.038
21,1649233294056,0.8414118,4.071116,8.759666,2022:04:06:17:21:34.056
22,1649233294075,0.8557847,4.0806975,8.735711,2022:04:06:17:21:34.075
23,1649233294094,0.8557847,4.0950704,8.735711,2022:04:06:17:21:34.094
24,1649233294117,0.8030842,4.047161,8.735711,2022:04:06:17:21:34.117
25,1649233294136,0.75517464,4.056743,8.77344,2022:04:06:17:21:34.136
26,1649233294155,0.7312198,4.071116,8.745294,2022:04:06:17:21:34.155
27,1649233294175,0.6869035,4.0902796,8.740502,2022:04:06:17:21:34.175
28,1649233294197,0.6581577,4.1238165,8.754875,2022:04:06:17:21:34.197
