,timestamp,x,y,z,Time
0,1649232918503,1.6187446,3.3590598,8.938728,2022:04:06:17:15:18.503
1,1649232918514,1.5947899,3.3590598,8.962084,2022:04:06:17:15:18.514
2,1649232918534,1.5947899,3.344687,8.962084,2022:04:06:17:15:18.534
3,1649232918558,1.5852079,3.344687,8.952502,2022:04:06:17:15:18.558
4,1649232918576,1.5708351,3.3542688,8.947711,2022:04:06:17:15:18.576
5,1649232918595,1.5319085,3.3542688,8.947711,2022:04:06:17:15:18.595
6,1649232918615,1.5127447,3.3686416,8.947711,2022:04:06:17:15:18.615
7,1649232918635,1.5325074,3.3590598,8.94352,2022:04:06:17:15:18.635
8,1649232918659,1.5277164,3.3542688,8.947711,2022:04:06:17:15:18.659
9,1649232918675,1.5229255,3.3638508,8.966875,2022:04:06:17:15:18.675
10,1649232918697,1.4989707,3.3782237,8.94352,2022:04:06:17:15:18.697
11,1649232918717,1.4798069,3.3638508,8.947711,2022:04:06:17:15:18.717
12,1649232918742,1.4696261,3.3638508,8.962084,2022:04:06:17:15:18.742
13,1649232918759,1.4941797,3.3303142,8.962084,2022:04:06:17:15:18.759
14,1649232918776,1.4845978,3.315941,8.966875,2022:04:06:17:15:18.776
15,1649232918798,1.4893888,3.315941,8.962084,2022:04:06:17:15:18.798
16,1649232918817,1.470225,3.2865965,9.009395,2022:04:06:17:15:18.817
17,1649232918842,1.5031627,3.2818055,8.995022,2022:04:06:17:15:18.842
18,1649232918859,1.5558633,3.3063593,8.980649,2022:04:06:17:15:18.859
19,1649232918878,1.6181457,3.3638508,8.942921,2022:04:06:17:15:18.878
20,1649232918899,1.6564734,3.4069693,8.929146,2022:04:06:17:15:18.899
21,1649232918919,1.6756372,3.431523,8.919564,2022:04:06:17:15:18.919
22,1649232918937,1.6804281,3.4602687,8.909983,2022:04:06:17:15:18.937
23,1649232918962,1.6612644,3.4746416,8.896209,2022:04:06:17:15:18.962
24,1649232918979,1.6660553,3.532133,8.8914175,2022:04:06:17:15:18.979
25,1649232918999,1.6564734,3.5033875,8.877045,2022:04:06:17:15:18.999
26,1649232919018,1.607965,3.4650598,8.877045,2022:04:06:17:15:19.018
27,1649232919042,1.5648464,3.4650598,8.919564,2022:04:06:17:15:19.042
28,1649232919060,1.5744283,3.4554777,8.9243555,2022:04:06:17:15:19.060
29,1649232919080,1.5792192,3.4698508,8.896209,2022:04:06:17:15:19.080
30,1649232919100,1.5552645,3.450687,8.914773,2022:04:06:17:15:19.100
31,1649232919126,1.5217278,3.4117603,8.9004,2022:04:06:17:15:19.126
32,1649232919143,1.5265187,3.4363139,8.938129,2022:04:06:17:15:19.143
33,1649232919162,1.5408915,3.3973875,8.942921,2022:04:06:17:15:19.162
34,1649232919182,1.5552645,3.344687,8.971666,2022:04:06:17:15:19.182
35,1649232919202,1.5265187,3.2865965,8.966875,2022:04:06:17:15:19.202
36,1649232919226,1.502564,3.2722237,8.990231,2022:04:06:17:15:19.226
37,1649232919243,1.5169368,3.3015683,9.009395,2022:04:06:17:15:19.243
38,1649232919262,1.4786091,3.3063593,8.995022,2022:04:06:17:15:19.262
39,1649232919282,1.4306996,3.2913876,8.971666,2022:04:06:17:15:19.282
40,1649232919309,1.4402815,3.335105,8.980649,2022:04:06:17:15:19.309
41,1649232919326,1.4786091,3.3542688,8.966875,2022:04:06:17:15:19.326
42,1649232919343,1.4211177,3.2770147,8.980649,2022:04:06:17:15:19.343
43,1649232919363,1.387581,3.257851,8.999813,2022:04:06:17:15:19.363
44,1649232919384,1.4402815,3.2195232,9.004603,2022:04:06:17:15:19.384
45,1649232919408,1.4786091,3.229105,8.980649,2022:04:06:17:15:19.408
46,1649232919425,1.501965,3.233896,9.008796,2022:04:06:17:15:19.425
47,1649232919444,1.501965,3.2530599,8.999813,2022:04:06:17:15:19.444
48,1649232919465,1.5307108,3.2770147,8.995022,2022:04:06:17:15:19.465
49,1649232919484,1.5163379,3.2674327,8.990231,2022:04:06:17:15:19.484
50,1649232919507,1.5307108,3.2530599,8.980649,2022:04:06:17:15:19.507
51,1649232919525,1.5929933,3.315941,8.9572935,2022:04:06:17:15:19.525
52,1649232919546,1.616948,3.3255231,8.9572935,2022:04:06:17:15:19.546
53,1649232919566,1.6025752,3.320732,8.962084,2022:04:06:17:15:19.566
54,1649232919591,1.6265299,3.335105,8.919564,2022:04:06:17:15:19.591
55,1649232919607,1.722948,3.3542688,8.952502,2022:04:06:17:15:19.607
56,1649232919627,1.7343265,3.3638508,8.909983,2022:04:06:17:15:19.627
57,1649232919646,1.6864169,3.3686416,8.9243555,2022:04:06:17:15:19.646
58,1649232919667,1.6864169,3.3638508,8.9572935,2022:04:06:17:15:19.667
59,1649232919689,1.7247446,3.3734326,8.919564,2022:04:06:17:15:19.689
60,1649232919707,1.778044,3.4069693,8.90579,2022:04:06:17:15:19.707
61,1649232919727,1.7684621,3.3973875,8.933937,2022:04:06:17:15:19.727
62,1649232919749,1.7445072,3.4117603,8.896209,2022:04:06:17:15:19.749
63,1649232919767,1.7109705,3.4117603,8.933937,2022:04:06:17:15:19.767
64,1649232919790,1.6870158,3.4165514,8.953101,2022:04:06:17:15:19.790
65,1649232919808,1.6486881,3.4117603,8.915372,2022:04:06:17:15:19.808
66,1649232919829,1.6552757,3.4069693,8.909983,2022:04:06:17:15:19.829
67,1649232919849,1.6313208,3.445896,8.905191,2022:04:06:17:15:19.849
68,1649232919870,1.5828124,3.4165514,8.919564,2022:04:06:17:15:19.870
69,1649232919893,1.5828124,3.3734326,8.923757,2022:04:06:17:15:19.893
70,1649232919911,1.630722,3.3782237,8.933338,2022:04:06:17:15:19.911
