1401,1522,Turn Left,1649732095805,1649732098244,0:28,0:30
3430,3552,Turn Left,1649732136867,1649732139326,1:8,1:11
4265,4379,Turn Left,1649732153764,1649732156060,1:25,1:27
4927,5077,Turn Left,1649732167163,1649732170197,1:38,1:41
6814,6979,Turn Left,1649732205341,1649732208683,2:16,2:19
8338,8483,Turn Left,1649732236182,1649732239125,2:46,2:49
10101,10331,Turn Left,1649732271865,1649732276520,3:22,3:26
11137,11229,Turn Left,1649732292822,1649732294683,3:42,3:44
11347,11468,Turn Right,1649732297084,1649732299525,3:46,3:49
11858,11971,Turn Left,1649732307415,1649732309710,3:57,3:59
13695,13793,Turn Left,1649732344588,1649732346571,4:33,4:35
15225,15408,Turn Left,1649732375554,1649732379252,5:4,5:8
17125,17348,Turn Left,1649732414009,1649732418512,5:42,5:46
18170,18266,Turn Left,1649732435159,1649732437089,6:3,6:5
18388,18488,Turn Right,1649732439568,1649732441590,6:7,6:9
18856,18988,Turn Left,1649732449027,1649732451714,6:17,6:19
22397,22583,Turn Left,1649732520690,1649732524452,7:27,7:31
24398,24523,Turn Left,1649732561191,1649732563712,8:7,8:10
28593,28674,Turn Left,1649732646080,1649732647726,9:31,9:33
29558,29714,Turn Left,1649732665607,1649732668770,9:51,9:54
31486,31705,Turn Left,1649732704648,1649732709069,10:29,10:34
2503,2803,Cruise,1649732118104,1649732124177,0:50,0:56
2804,2904,Cruise,1649732124199,1649732126230,0:56,0:58
3655,3755,Cruise,1649732141420,1649732143445,1:13,1:15
3857,3957,Cruise,1649732145498,1649732147539,1:17,1:19
9704,10004,Cruise,1649732263824,1649732269909,3:14,3:20
16312,16612,Cruise,1649732397557,1649732403627,5:26,5:32
