7241,7391,Turn Left,1649398001233,1649398004266,2:24,2:27
8924,9065,Turn Left,1649398035270,1649398038123,2:58,3:1
11658,11776,Turn Right,1649398090600,1649398092990,3:53,3:55
12152,12280,Turn Left,1649398100587,1649398103188,4:3,4:5
14179,14296,Turn Left,1649398141605,1649398143969,4:43,4:45
26203,26355,Turn Left,1649398384908,1649398387988,8:44,8:47
27805,27972,Turn Left,1649398417332,1649398420707,9:16,9:19
30774,30902,Turn Left,1649398477415,1649398480010,10:15,10:18
2319,2619,Cruise,1649397901570,1649397907640,0:46,0:52
2620,2920,Cruise,1649397907657,1649397913729,0:52,0:58
3222,3522,Cruise,1649397919850,1649397925907,1:4,1:10
3604,3740,Lane Change Right,1649397927565,1649397930329,1:12,1:14
5017,5109,Lane Change Right,1649397956230,1649397958089,1:40,1:42
19728,19882,Lane Change Right,1649398253882,1649398257013,6:34,6:37
26794,26966,Lane Change Right,1649398396862,1649398400344,8:55,8:59
