1543,1730,Turn Right,1649394923333,1649394927115,0:30,0:34
4206,4285,Turn Right,1649394977212,1649394978811,1:24,1:25
4884,4993,Turn Left,1649394990921,1649394993131,1:37,1:39
5127,5280,Turn Right,1649394995838,1649394998930,1:42,1:45
6513,6677,Turn Right,1649395023880,1649395027202,2:10,2:13
9300,9408,Turn Right,1649395080275,1649395082455,3:6,3:8
11288,11382,Turn Right,1649395120497,1649395122399,3:45,3:47
13898,14035,Turn Right,1649395173316,1649395176082,4:37,4:40
14548,14667,Turn Left,1649395186456,1649395188873,4:50,4:53
14778,14906,Turn Right,1649395191110,1649395193712,4:55,4:58
16061,16150,Turn Right,1649395217070,1649395218873,5:21,5:23
18772,18895,Turn Right,1649395271936,1649395274421,6:15,6:17
20850,20922,Turn Right,1649395313979,1649395315436,6:57,6:58
23151,23287,Turn Right,1649395360536,1649395363278,7:43,7:45
23775,23894,Turn Left,1649395373152,1649395375563,7:55,7:57
24033,24139,Turn Right,1649395378386,1649395380519,8:0,8:2
25408,25545,Turn Right,1649395406203,1649395408969,8:28,8:30
27943,28074,Turn Right,1649395457498,1649395460148,9:18,9:21
29878,29959,Turn Right,1649395496643,1649395498292,9:57,9:59
32352,32482,Turn Right,1649395546723,1649395549346,10:47,10:49
862,962,Cruise,1649394909546,1649394911566,0:17,0:19
963,1063,Cruise,1649394911587,1649394913608,0:19,0:21
1064,1364,Cruise,1649394913629,1649394919699,0:21,0:27
1365,1465,Cruise,1649394919718,1649394921752,0:27,0:29
2334,2534,Cruise,1649394939333,1649394943370,0:46,0:50
2636,2736,Cruise,1649394945435,1649394947464,0:52,0:54
3038,3338,Cruise,1649394953584,1649394959649,1:0,1:6
3339,3639,Cruise,1649394959673,1649394965737,1:6,1:12
3640,3740,Cruise,1649394965750,1649394967772,1:12,1:14
