,timestamp,x,y,z,Time
0,1649572336911,3.3045626,1.2719991,8.947711,2022:04:10:15:32:16.911
1,1649572336912,3.362054,1.2240895,8.975858,2022:04:10:15:32:16.912
2,1649572336932,3.386009,1.2097167,9.013587,2022:04:10:15:32:16.932
3,1649572336952,3.4147546,1.1899539,9.018378,2022:04:10:15:32:16.952
4,1649572336975,3.4584723,1.1899539,8.995022,2022:04:10:15:32:16.975
5,1649572336995,3.463263,1.2049257,8.990231,2022:04:10:15:32:16.995
6,1649572337013,3.468054,1.1953439,8.990231,2022:04:10:15:32:17.013
7,1649572337035,3.4626641,1.2145076,8.990231,2022:04:10:15:32:17.035
8,1649572337051,3.4243367,1.2624172,9.004603,2022:04:10:15:32:17.051
9,1649572337078,3.4147546,1.2719991,9.008796,2022:04:10:15:32:17.078
10,1649572337093,3.380619,1.291163,8.995022,2022:04:10:15:32:17.093
11,1649572337116,3.3470824,1.2959539,8.999813,2022:04:10:15:32:17.116
12,1649572337133,3.3614552,1.3007449,9.032751,2022:04:10:15:32:17.133
13,1649572337157,3.375828,1.27679,9.023169,2022:04:10:15:32:17.157
14,1649572337172,3.3949919,1.2384624,9.004005,2022:04:10:15:32:17.172
15,1649572337196,3.4285285,1.2288805,9.004005,2022:04:10:15:32:17.196
16,1649572337213,3.4572744,1.1953439,9.008796,2022:04:10:15:32:17.213
17,1649572337235,3.4620655,1.1707902,9.013587,2022:04:10:15:32:17.235
18,1649572337256,3.4620655,1.1755811,9.018378,2022:04:10:15:32:17.256
19,1649572337277,3.4333196,1.180372,9.018378,2022:04:10:15:32:17.277
20,1649572337296,3.4189467,1.2097167,9.037541,2022:04:10:15:32:17.296
21,1649572337318,3.399783,1.2192986,9.013587,2022:04:10:15:32:17.318
22,1649572337337,3.375828,1.2192986,9.013587,2022:04:10:15:32:17.337
23,1649572337357,3.3662462,1.2240895,9.023169,2022:04:10:15:32:17.357
24,1649572337378,3.3710372,1.2384624,9.008796,2022:04:10:15:32:17.378
25,1649572337399,3.3656473,1.2192986,9.02796,2022:04:10:15:32:17.399
26,1649572337418,3.409365,1.2049257,9.018378,2022:04:10:15:32:17.418
27,1649572337438,3.4381106,1.2049257,9.023169,2022:04:10:15:32:17.438
28,1649572337458,3.4429016,1.2145076,9.008796,2022:04:10:15:32:17.458
29,1649572337479,3.4620655,1.2001348,9.013587,2022:04:10:15:32:17.479
30,1649572337497,3.4476924,1.2240895,8.995022,2022:04:10:15:32:17.497
