,timestamp,x,y,z,Time
0,1649572977085,3.188382,1.9403377,9.004603,2022:04:10:15:42:57.085
1,1649572977087,3.1668227,1.9403377,8.997417,2022:04:10:15:42:57.087
2,1649572977110,3.132687,1.9403377,8.945315,2022:04:10:15:42:57.110
3,1649572977129,3.0536363,1.9499196,9.023169,2022:04:10:15:42:57.129
4,1649572977151,2.9979415,1.9403377,9.014186,2022:04:10:15:42:57.151
5,1649572977176,2.976382,1.9205749,8.997417,2022:04:10:15:42:57.176
6,1649572977194,2.9823709,1.9181794,9.026163,2022:04:10:15:42:57.194
7,1649572977227,3.0015347,1.8750608,9.016582,2022:04:10:15:42:57.227
8,1649572977246,3.0542352,1.8582925,9.025564,2022:04:10:15:42:57.246
9,1649572977261,3.0781898,1.8391286,9.035146,2022:04:10:15:42:57.261
10,1649572977281,3.1386757,1.8199648,9.006999,2022:04:10:15:42:57.281
11,1649572977302,3.1578395,1.8367332,9.028559,2022:04:10:15:42:57.302
12,1649572977328,3.129094,1.8487105,8.98544,2022:04:10:15:42:57.328
13,1649572977344,3.1410713,1.8894337,8.983644,2022:04:10:15:42:57.344
14,1649572977361,3.1195118,1.9325523,8.997417,2022:04:10:15:42:57.361
15,1649572977381,3.10993,1.9618969,8.966875,2022:04:10:15:42:57.381
16,1649572977402,3.0979526,1.9738743,8.976457,2022:04:10:15:42:57.402
17,1649572977414,3.068608,2.0002246,8.959688,2022:04:10:15:42:57.414
18,1649572977438,3.0751956,1.9954336,8.959688,2022:04:10:15:42:57.438
19,1649572977465,3.0728002,1.9954336,8.995022,2022:04:10:15:42:57.465
20,1649572977483,3.063218,1.9882472,8.966875,2022:04:10:15:42:57.483
21,1649572977512,3.0847776,1.952315,8.986039,2022:04:10:15:42:57.512
22,1649572977528,3.1135232,1.9331511,9.016582,2022:04:10:15:42:57.528
23,1649572977546,3.1063368,1.8894337,9.018378,2022:04:10:15:42:57.546
24,1649572977564,3.1255007,1.8726654,9.018378,2022:04:10:15:42:57.564
25,1649572977586,3.1087322,1.8367332,9.014186,2022:04:10:15:42:57.586
26,1649572977603,3.0973537,1.8391286,9.016582,2022:04:10:15:42:57.603
27,1649572977629,3.0781898,1.8319422,9.018977,2022:04:10:15:42:57.629
28,1649572977644,3.0829809,1.8487105,9.016582,2022:04:10:15:42:57.644
29,1649572977666,3.0662127,1.8535016,9.016582,2022:04:10:15:42:57.666
30,1649572977686,3.0494442,1.8822472,9.021372,2022:04:10:15:42:57.686
31,1649572977707,3.0422578,1.9038066,9.002209,2022:04:10:15:42:57.707
32,1649572977731,3.0566306,1.9403377,8.992626,2022:04:10:15:42:57.731
33,1649572977745,3.0614216,1.9379421,8.992626,2022:04:10:15:42:57.745
34,1649572977770,3.0710034,1.9403377,9.004603,2022:04:10:15:42:57.770
35,1649572977786,3.0895684,1.9595015,8.995022,2022:04:10:15:42:57.786
36,1649572977812,3.1177154,1.9547105,8.974062,2022:04:10:15:42:57.812
37,1649572977829,3.1272972,1.9475241,8.992626,2022:04:10:15:42:57.829
38,1649572977847,3.1392746,1.9451286,8.990231,2022:04:10:15:42:57.847
39,1649572977871,3.1368792,1.9403377,8.995022,2022:04:10:15:42:57.871
40,1649572977887,3.110529,1.942733,8.98544,2022:04:10:15:42:57.887
41,1649572977912,3.1195118,1.915784,8.973463,2022:04:10:15:42:57.912
42,1649572977930,3.0883708,1.9187783,9.009395,2022:04:10:15:42:57.930
43,1649572977951,3.0883708,1.9085976,9.006999,2022:04:10:15:42:57.951
44,1649572977967,3.064416,1.8942246,9.011191,2022:04:10:15:42:57.967
45,1649572977996,3.0769923,1.9038066,9.020773,2022:04:10:15:42:57.996
46,1649572978013,3.0650148,1.8894337,9.018977,2022:04:10:15:42:58.013
47,1649572978032,3.0769923,1.8846427,9.006999,2022:04:10:15:42:58.032
48,1649572978048,3.0937605,1.8726654,9.015983,2022:04:10:15:42:58.048
49,1649572978061,3.0841787,1.8894337,9.009395,2022:04:10:15:42:58.061
50,1649572978081,3.081783,1.8966202,9.008796,2022:04:10:15:42:58.081
51,1649572978100,3.1033425,1.8846427,8.995022,2022:04:10:15:42:58.100
52,1649572978120,3.0937605,1.9085976,9.002209,2022:04:10:15:42:58.120
53,1649572978144,3.110529,1.915784,8.999813,2022:04:10:15:42:58.144
54,1649572978163,3.086574,1.9301568,8.995022,2022:04:10:15:42:58.163
55,1649572978181,3.091365,1.9547105,8.969271,2022:04:10:15:42:58.181
56,1649572978202,3.1015458,1.952315,8.995022,2022:04:10:15:42:58.202
57,1649572978229,3.1087322,1.9595015,8.987836,2022:04:10:15:42:58.229
58,1649572978245,3.087173,1.952315,8.986039,2022:04:10:15:42:58.245
59,1649572978265,3.0943594,1.952315,8.992626,2022:04:10:15:42:58.265
60,1649572978283,3.0895684,1.9403377,8.992626,2022:04:10:15:42:58.283
61,1649572978306,3.0991504,1.9133885,8.976457,2022:04:10:15:42:58.306
62,1649572978324,3.087173,1.9062021,9.009395,2022:04:10:15:42:58.324
63,1649572978345,3.0967548,1.8822472,8.992626,2022:04:10:15:42:58.345
64,1649572978363,3.063218,1.8942246,9.006999,2022:04:10:15:42:58.363
65,1649572978384,3.0440543,1.8846427,9.016582,2022:04:10:15:42:58.384
66,1649572978404,3.0554328,1.8702699,9.01179,2022:04:10:15:42:58.404
67,1649572978436,3.0530374,1.8846427,9.016582,2022:04:10:15:42:58.436
68,1649572978446,3.100947,1.8726654,9.025564,2022:04:10:15:42:58.446
69,1649572978466,3.1272972,1.8415241,9.020773,2022:04:10:15:42:58.466
70,1649572978485,3.1608338,1.8439196,9.009395,2022:04:10:15:42:58.485
71,1649572978507,3.1728113,1.8774563,9.006999,2022:04:10:15:42:58.507
72,1649572978524,3.151252,1.9283602,9.01179,2022:04:10:15:42:58.524
73,1649572978546,3.0883708,1.942733,8.995022,2022:04:10:15:42:58.546
74,1649572978569,3.059625,1.9666879,8.999813,2022:04:10:15:42:58.569
75,1649572978588,3.0380657,1.9882472,8.940525,2022:04:10:15:42:58.588
76,1649572978608,3.1770034,1.9253659,9.126773,2022:04:10:15:42:58.608
77,1649572978635,3.018303,1.8990157,8.947711,2022:04:10:15:42:58.635
78,1649572978650,3.00393,1.8630835,8.926751,2022:04:10:15:42:58.650
79,1649572978668,3.2512631,1.9858518,8.942921,2022:04:10:15:42:58.668
80,1649572978689,3.4171503,1.810383,8.928548,2022:04:10:15:42:58.689
81,1649572978713,3.4291275,1.5163379,8.973463,2022:04:10:15:42:58.713
82,1649572978730,3.6477149,1.4109368,9.232773,2022:04:10:15:42:58.730
83,1649572978752,3.8064153,1.5235244,8.7944,2022:04:10:15:42:58.752
84,1649572978768,3.6812518,1.7355242,8.996819,2022:04:10:15:42:58.768
85,1649572978793,3.472845,1.8774563,9.188457,2022:04:10:15:42:58.793
86,1649572978815,2.8098962,1.4636374,8.975858,2022:04:10:15:42:58.815
87,1649572978834,3.4081671,1.4756148,8.978253,2022:04:10:15:42:58.834
88,1649572978850,3.6770597,1.4588464,9.242355,2022:04:10:15:42:58.850
89,1649572978872,3.4009807,1.6564734,8.853688,2022:04:10:15:42:58.872
90,1649572978891,3.3069582,1.6391062,9.124977,2022:04:10:15:42:58.891
91,1649572978916,3.0763934,1.4851967,9.124378,2022:04:10:15:42:58.916
92,1649572978951,3.069207,1.9205749,8.997417,2022:04:10:15:42:58.951
93,1649572978966,2.9799752,1.9205749,9.032751,2022:04:10:15:42:58.966
94,1649572978985,3.0380657,1.8343377,9.103417,2022:04:10:15:42:58.985
95,1649572979004,2.747015,2.0313659,8.961485,2022:04:10:15:42:59.004
96,1649572979025,2.7128794,2.0678968,9.032152,2022:04:10:15:42:59.025
97,1649572979044,2.847625,1.9834563,9.077067,2022:04:10:15:42:59.044
98,1649572979066,2.8739753,2.072089,9.013587,2022:04:10:15:42:59.066
99,1649572979084,2.8979301,2.1421566,8.686006,2022:04:10:15:42:59.084
100,1649572979104,2.1649137,1.6127559,9.456751,2022:04:10:15:42:59.104
101,1649572979127,3.380619,1.7906202,9.19744,2022:04:10:15:42:59.127
102,1649572979153,2.9069133,1.1360557,8.869858,2022:04:10:15:42:59.153
103,1649572979169,3.1404724,0.5587454,9.40944,2022:04:10:15:42:59.169
104,1649572979188,3.546506,0.9707677,9.41423,2022:04:10:15:42:59.188
105,1649572979206,2.880563,2.8398397,8.384175,2022:04:10:15:42:59.206
106,1649572979228,1.2803832,1.5241232,9.973575,2022:04:10:15:42:59.228
107,1649572979245,2.4427893,2.067298,9.463937,2022:04:10:15:42:59.245
108,1649572979271,2.3924842,2.3080435,8.676423,2022:04:10:15:42:59.271
109,1649572979287,2.8877494,2.4044616,8.508739,2022:04:10:15:42:59.287
110,1649572979305,2.1810832,2.8374443,9.124378,2022:04:10:15:42:59.305
111,1649572979325,1.6714451,2.6715574,8.862672,2022:04:10:15:42:59.325
112,1649572979350,1.7241457,3.2512631,9.19744,2022:04:10:15:42:59.350
113,1649572979368,2.0990381,1.0857507,9.813078,2022:04:10:15:42:59.368
114,1649572979387,2.7068908,2.9314668,8.0727625,2022:04:10:15:42:59.387
115,1649572979408,3.832167,4.5508103,7.5325823,2022:04:10:15:42:59.408
116,1649572979417,-1.1821686,1.0186772,9.994535,2022:04:10:15:42:59.417
117,1649572979439,3.6908336,2.4260209,8.070367,2022:04:10:15:42:59.439
118,1649572979469,1.0066998,5.1353073,9.938242,2022:04:10:15:42:59.469
119,1649572979485,1.1414455,1.1869596,10.228094,2022:04:10:15:42:59.485
120,1649572979511,3.1985626,2.8398397,8.336864,2022:04:10:15:42:59.511
121,1649572979528,0.48089233,2.8518171,9.395666,2022:04:10:15:42:59.528
122,1649572979550,1.8217615,2.5847213,8.961485,2022:04:10:15:42:59.550
123,1649572979570,3.854325,1.7882247,7.4810796,2022:04:10:15:42:59.570
124,1649572979589,1.097728,1.9636935,10.531721,2022:04:10:15:42:59.589
125,1649572979613,2.9542239,2.729049,8.452446,2022:04:10:15:42:59.613
126,1649572979637,2.999738,1.0019089,9.140547,2022:04:10:15:42:59.637
127,1649572979657,1.5169368,1.6876147,10.314931,2022:04:10:15:42:59.657
128,1649572979666,4.0088334,2.0577161,7.711644,2022:04:10:15:42:59.666
129,1649572979685,2.3960774,1.7019875,9.517835,2022:04:10:15:42:59.685
130,1649572979713,2.9009244,1.3989595,9.315417,2022:04:10:15:42:59.713
131,1649572979730,2.6218512,2.3948796,8.886027,2022:04:10:15:42:59.730
132,1649572979753,2.131976,1.9954336,9.187858,2022:04:10:15:42:59.753
133,1649572979769,3.164427,2.0241795,8.888423,2022:04:10:15:42:59.769
134,1649572979785,2.388891,1.754688,8.992027,2022:04:10:15:42:59.785
135,1649572979801,3.0751956,2.2912753,8.44526,2022:04:10:15:42:59.801
136,1649572979828,3.0009358,1.24505,9.685518,2022:04:10:15:42:59.828
137,1649572979845,2.8613992,1.2618183,9.449564,2022:04:10:15:42:59.845
138,1649572979869,3.1063368,2.0816708,8.690796,2022:04:10:15:42:59.869
139,1649572979883,3.0728002,1.9253659,9.034547,2022:04:10:15:42:59.883
140,1649572979905,3.2871954,1.0019089,9.023169,2022:04:10:15:42:59.905
141,1649572979935,3.3279185,1.5816147,8.653068,2022:04:10:15:42:59.935
142,1649572979945,2.957817,1.5193323,9.131564,2022:04:10:15:42:59.945
143,1649572979963,3.3686416,1.5720328,8.98544,2022:04:10:15:42:59.963
144,1649572979987,2.806902,1.0354456,9.030355,2022:04:10:15:42:59.987
145,1649572980005,2.917693,1.4540554,8.567429,2022:04:10:15:43:00.005
146,1649572980025,2.9081109,1.143841,9.814875,2022:04:10:15:43:00.025
147,1649572980043,3.3021672,0.8623723,9.265711,2022:04:10:15:43:00.043
148,1649572980070,3.587828,1.0019089,8.760864,2022:04:10:15:43:00.070
149,1649572980086,3.6141782,1.1845641,9.045926,2022:04:10:15:43:00.086
150,1649572980106,4.1501665,0.6671408,8.954299,2022:04:10:15:43:00.106
151,1649572980124,3.8710933,0.27248567,8.350638,2022:04:10:15:43:00.124
152,1649572980153,3.541715,0.26769474,9.086649,2022:04:10:15:43:00.153
153,1649572980169,3.5704608,0.5371861,9.504061,2022:04:10:15:43:00.169
154,1649572980187,3.4668562,0.041920874,8.560243,2022:04:10:15:43:00.187
155,1649572980205,3.0650148,1.1144964,9.20223,2022:04:10:15:43:00.205
156,1649572980229,3.5674665,0.7731407,9.64779,2022:04:10:15:43:00.229
157,1649572980253,2.9332635,0.21499419,9.251338,2022:04:10:15:43:00.253
158,1649572980275,2.8422353,0.9659767,9.702287,2022:04:10:15:43:00.275
159,1649572980288,3.5243478,1.3887787,8.596175,2022:04:10:15:43:00.288
160,1649572980311,3.077591,1.2833776,9.909496,2022:04:10:15:43:00.311
161,1649572980328,3.4788337,1.2642138,8.38178,2022:04:10:15:43:00.328
162,1649572980355,2.8086987,1.543287,8.723734,2022:04:10:15:43:00.355
