1580,1770,Turn Left,1649139153547,1649139157399,0:31,0:35
3928,4103,Turn Left,1649139201047,1649139204591,1:18,1:22
5005,5137,Turn Left,1649139222851,1649139225509,1:40,1:42
5193,5324,Turn Right,1649139226656,1649139229307,1:43,1:46
5653,5846,Turn Left,1649139235948,1649139239856,1:53,1:56
7726,7852,Turn Left,1649139277888,1649139280456,2:34,2:37
9393,9546,Turn Left,1649139311629,1649139314709,3:7,3:10
11565,11717,Turn Left,1649139355572,1649139358630,3:51,3:54
13296,13462,Turn Left,1649139390593,1649139393946,4:25,4:29
15454,15527,Turn Left,1649139434234,1649139435711,5:9,5:10
17068,17234,Turn Left,1649139466889,1649139470249,5:41,5:44
19227,19397,Turn Left,1649139510570,1649139514008,6:24,6:27
20944,21107,Turn Left,1649139545311,1649139548611,6:58,7:2
23045,23134,Turn Left,1649139587809,1649139589607,7:40,7:42
24503,24656,Turn Left,1649139617313,1649139620393,8:10,8:13
26533,26669,Turn Left,1649139658365,1649139661127,8:50,8:53
28325,28461,Turn Left,1649139694634,1649139697370,9:26,9:29
32071,32227,Turn Left,1649139770396,1649139773553,10:41,10:44
1259,1459,Cruise,1649139147058,1649139151108,0:25,0:29
1772,2072,Cruise,1649139157438,1649139163510,0:35,0:41
2073,2373,Cruise,1649139163531,1649139169589,0:41,0:47
2575,2775,Cruise,1649139173687,1649139177731,0:51,0:55
2776,2876,Cruise,1649139177753,1649139179777,0:55,0:57
3078,3278,Cruise,1649139183854,1649139187906,1:1,1:5
3279,3479,Cruise,1649139187938,1649139191969,1:5,1:9
3480,3680,Cruise,1649139191992,1649139196034,1:9,1:13
