,timestamp,x,y,z,Time
0,1648878499599,2.9901562,1.6965977,9.067485,2022:04:02:14:48:19.599
1,1648878499608,2.994947,1.6295242,8.883632,2022:04:02:14:48:19.608
2,1648878499627,3.0716023,1.5139425,9.081858,2022:04:02:14:48:19.627
3,1648878499647,3.100348,1.4851967,9.072276,2022:04:02:14:48:19.647
4,1648878499667,2.9662013,1.5762249,9.077067,2022:04:02:14:48:19.667
5,1648878499692,2.793128,1.6486881,9.100423,2022:04:02:14:48:19.692
6,1648878499709,2.7685742,1.6965977,9.062695,2022:04:02:14:48:19.709
7,1648878499728,2.999139,1.6534791,9.053112,2022:04:02:14:48:19.728
8,1648878499748,3.2488678,1.55227,9.034547,2022:04:02:14:48:19.748
9,1648878499768,3.2632406,1.55227,9.081858,2022:04:02:14:48:19.768
10,1648878499793,3.1572406,1.5858068,9.067485,2022:04:02:14:48:19.793
11,1648878499809,3.133286,1.7013886,9.048322,2022:04:02:14:48:19.809
12,1648878499829,3.1668227,1.759479,9.020174,2022:04:02:14:48:19.829
13,1648878499849,3.0943594,1.7451061,9.057903,2022:04:02:14:48:19.849
14,1648878499868,2.9069133,1.8361343,9.029757,2022:04:02:14:48:19.868
15,1648878499893,2.8829584,1.8265524,8.91657,2022:04:02:14:48:19.893
16,1648878499909,3.137478,1.76427,8.963881,2022:04:02:14:48:19.909
17,1648878499929,3.421941,1.759479,9.029757,2022:04:02:14:48:19.929
18,1648878499949,3.5471048,1.663061,9.044129,2022:04:02:14:48:19.949
19,1648878499969,3.426732,1.6918067,9.011191,2022:04:02:14:48:19.969
20,1648878499993,3.311749,1.6918067,8.996819,2022:04:02:14:48:19.993
21,1648878500012,3.326122,1.672643,8.987237,2022:04:02:14:48:20.012
22,1648878500030,3.2973762,1.7498971,9.011191,2022:04:02:14:48:20.030
23,1648878500049,3.2542577,1.7301344,9.0064,2022:04:02:14:48:20.049
24,1648878500075,3.2057493,1.7690609,8.982446,2022:04:02:14:48:20.075
25,1648878500095,3.1817944,1.8073885,8.987237,2022:04:02:14:48:20.095
26,1648878500112,3.206348,1.8313433,8.968672,2022:04:02:14:48:20.112
27,1648878500132,3.127896,1.8169705,9.015384,2022:04:02:14:48:20.132
28,1648878500152,3.0650148,1.8600891,9.001011,2022:04:02:14:48:20.152
29,1648878500176,3.04106,1.8169705,9.010592,2022:04:02:14:48:20.176
30,1648878500193,3.1656249,1.8073885,8.959089,2022:04:02:14:48:20.193
31,1648878500211,3.3482802,1.7157615,8.958491,2022:04:02:14:48:20.211
32,1648878500233,3.463862,1.6007786,9.001011,2022:04:02:14:48:20.233
33,1648878500256,3.578845,1.6247333,9.005801,2022:04:02:14:48:20.256
34,1648878500275,3.8094099,1.4804057,9.029757,2022:04:02:14:48:20.275
35,1648878500293,4.011229,1.3067335,9.020174,2022:04:02:14:48:20.293
36,1648878500313,3.9291837,1.350451,8.977654,2022:04:02:14:48:20.313
37,1648878500333,3.8303702,1.3456601,9.010592,2022:04:02:14:48:20.333
38,1648878500359,3.7824607,1.3696148,9.039338,2022:04:02:14:48:20.359
39,1648878500375,3.757907,1.4223154,8.987237,2022:04:02:14:48:20.375
40,1648878500394,3.6812518,1.4462702,9.034547,2022:04:02:14:48:20.394
41,1648878500414,3.4842236,1.566643,9.024965,2022:04:02:14:48:20.414
42,1648878500435,3.2536588,1.65827,9.020174,2022:04:02:14:48:20.435
43,1648878500459,3.129094,1.7253435,9.00161,2022:04:02:14:48:20.459
44,1648878500476,3.008721,1.7882247,9.0064,2022:04:02:14:48:20.476
45,1648878500496,3.023094,1.7786428,9.00161,2022:04:02:14:48:20.496
46,1648878500515,3.1482577,1.7690609,9.062695,2022:04:02:14:48:20.515
47,1648878500537,3.2003593,1.754688,9.048322,2022:04:02:14:48:20.537
48,1648878500558,3.1524498,1.7930157,9.039338,2022:04:02:14:48:20.558
49,1648878500577,2.945241,1.8313433,9.095632,2022:04:02:14:48:20.577
50,1648878500597,2.9841673,1.7930157,8.902197,2022:04:02:14:48:20.597
51,1648878500616,2.9937494,1.76427,9.020174,2022:04:02:14:48:20.616
52,1648878500639,3.3153422,1.4175245,8.921361,2022:04:02:14:48:20.639
53,1648878500657,3.4117603,1.3360782,9.110004,2022:04:02:14:48:20.657
54,1648878500677,3.5848336,1.4366883,9.194446,2022:04:02:14:48:20.677
55,1648878500697,3.56028,1.4271064,8.944716,2022:04:02:14:48:20.697
56,1648878500717,3.4309242,1.4804057,9.067485,2022:04:02:14:48:20.717
57,1648878500739,3.2728226,1.5378972,9.100423,2022:04:02:14:48:20.739
58,1648878500759,3.2919865,1.5091515,9.077067,2022:04:02:14:48:20.759
59,1648878500777,3.243478,1.6534791,9.171089,2022:04:02:14:48:20.777
60,1648878500800,3.1380768,1.7834338,9.024965,2022:04:02:14:48:20.800
61,1648878500819,2.8494217,1.8265524,9.072276,2022:04:02:14:48:20.819
62,1648878500840,2.628439,1.9469252,8.992027,2022:04:02:14:48:20.840
63,1648878500860,2.5230377,2.0289702,8.968672,2022:04:02:14:48:20.860
64,1648878500881,2.5805292,2.052925,9.08605,2022:04:02:14:48:20.881
65,1648878500899,2.5422015,2.1104167,9.110004,2022:04:02:14:48:20.899
66,1648878500923,2.5326197,2.0337613,9.081858,2022:04:02:14:48:20.923
67,1648878500940,2.6721563,2.048134,9.095632,2022:04:02:14:48:20.940
68,1648878500962,2.4511733,2.2068346,9.029757,2022:04:02:14:48:20.962
69,1648878500981,2.503874,2.18288,9.024965,2022:04:02:14:48:20.981
70,1648878501003,2.417038,2.3224165,9.020174,2022:04:02:14:48:21.003
71,1648878501025,2.397874,2.365535,9.048322,2022:04:02:14:48:21.025
72,1648878501047,2.4511733,2.3032527,8.926152,2022:04:02:14:48:21.047
73,1648878501062,2.407456,2.3990717,9.08605,2022:04:02:14:48:21.062
74,1648878501083,2.5086648,2.3990717,9.100423,2022:04:02:14:48:21.083
75,1648878501101,2.6434107,2.4038627,8.850695,2022:04:02:14:48:21.101
76,1648878501127,2.7146761,2.4038627,9.04353,2022:04:02:14:48:21.127
77,1648878501145,2.94045,2.1876707,9.057903,2022:04:02:14:48:21.145
78,1648878501163,3.0847776,2.1391623,8.793801,2022:04:02:14:48:21.163
79,1648878501183,3.1662238,2.1056256,9.166299,2022:04:02:14:48:21.183
80,1648878501204,3.0799866,2.0289702,9.024965,2022:04:02:14:48:21.204
81,1648878501225,3.0416589,2.1487443,8.765655,2022:04:02:14:48:21.225
82,1648878501245,2.7577946,2.288281,9.138152,2022:04:02:14:48:21.245
83,1648878501264,2.4499757,2.1685069,9.039338,2022:04:02:14:48:21.264
84,1648878501284,2.219411,2.1295805,9.057903,2022:04:02:14:48:21.284
85,1648878501309,1.4408803,2.3367894,9.378299,2022:04:02:14:48:21.309
86,1648878501326,1.6474904,1.8217615,9.529214,2022:04:02:14:48:21.326
