4405,4552,Turn Left,1648869929983,1648869932969,1:28,1:31
5646,5780,Turn Left,1648869955100,1648869957800,1:52,1:55
7547,7728,Turn Right,1648869993553,1648869997217,2:30,2:34
7900,8025,Turn Left,1648870000695,1648870003219,2:38,2:40
9413,9523,Turn Left,1648870031299,1648870033525,3:8,3:10
11560,11666,Turn Left,1648870074721,1648870076885,3:51,3:53
15155,15297,Turn Left,1648870147471,1648870150341,5:3,5:5
16281,16409,Turn Left,1648870170249,1648870172836,5:25,5:28
18202,18329,Turn Right,1648870209108,1648870211675,6:4,6:6
18556,18678,Turn Left,1648870216269,1648870218736,6:11,6:13
20069,20160,Turn Left,1648870246874,1648870248718,6:41,6:43
983,1283,Cruise,1648869860758,1648869866837,0:19,0:25
1284,1584,Cruise,1648869866861,1648869872916,0:25,0:31
1585,1785,Cruise,1648869872937,1648869876986,0:31,0:35
1786,1886,Cruise,1648869877015,1648869879036,0:35,0:37
2619,2701,Lane Change Right,1648869893855,1648869895522,0:52,0:54
13540,13651,Lane Change Right,1648870114778,1648870117021,4:30,4:33
