,timestamp,x,y,z,Time
0,1649662224391,1.006101,3.4704494,8.959688,2022:04:11:16:30:24.391
1,1649662224400,1.0025078,3.482427,8.973463,2022:04:11:16:30:24.400
2,1649662224419,0.9857394,3.4991953,8.983045,2022:04:11:16:30:24.419
3,1649662224438,1.0049032,3.492009,8.983045,2022:04:11:16:30:24.438
4,1649662224459,1.0072987,3.492009,8.990231,2022:04:11:16:30:24.459
5,1649662224479,0.9707677,3.4848225,8.98544,2022:04:11:16:30:24.479
6,1649662224498,0.9947225,3.482427,8.987836,2022:04:11:16:30:24.498
7,1649662224521,1.0450275,3.4536812,8.997417,2022:04:11:16:30:24.521
8,1649662224540,1.0043044,3.463263,8.983045,2022:04:11:16:30:24.540
9,1649662224559,0.99711794,3.468054,8.999813,2022:04:11:16:30:24.559
10,1649662224581,0.98274505,3.472845,8.973463,2022:04:11:16:30:24.581
11,1649662224606,0.9857394,3.463263,8.999214,2022:04:11:16:30:24.606
12,1649662224623,1.0072987,3.4536812,8.980649,2022:04:11:16:30:24.623
13,1649662224643,1.0096942,3.463263,8.98544,2022:04:11:16:30:24.643
14,1649662224661,0.9905304,3.4560766,8.973463,2022:04:11:16:30:24.661
15,1649662224692,0.99532133,3.4967997,8.959688,2022:04:11:16:30:24.692
16,1649662224704,0.9689711,3.4488902,8.990231,2022:04:11:16:30:24.704
17,1649662224723,0.98094845,3.4800315,8.983045,2022:04:11:16:30:24.723
18,1649662224742,0.9977168,3.4967997,8.964479,2022:04:11:16:30:24.742
19,1649662224765,0.9713665,3.4991953,8.961485,2022:04:11:16:30:24.765
20,1649662224787,0.9671745,3.5111728,8.987836,2022:04:11:16:30:24.787
21,1649662224805,0.9983157,3.4560766,8.987836,2022:04:11:16:30:24.805
22,1649662224823,0.9959202,3.492009,8.983045,2022:04:11:16:30:24.823
23,1649662224845,0.98154736,3.468054,8.983045,2022:04:11:16:30:24.845
24,1649662224863,0.9743609,3.492009,8.992626,2022:04:11:16:30:24.863
25,1649662224887,1.00131,3.487218,8.980649,2022:04:11:16:30:24.887
26,1649662224904,0.98693717,3.4896133,8.980649,2022:04:11:16:30:24.904
27,1649662224923,0.9749598,3.4800315,8.995022,2022:04:11:16:30:24.923
28,1649662224957,0.9701688,3.4776359,8.990231,2022:04:11:16:30:24.957
29,1649662224974,0.98693717,3.4608676,8.969271,2022:04:11:16:30:24.974
30,1649662224996,0.9839428,3.4848225,8.990231,2022:04:11:16:30:24.996
31,1649662225021,0.9977168,3.4704494,8.990231,2022:04:11:16:30:25.021
32,1649662225037,1.0168806,3.463263,8.980649,2022:04:11:16:30:25.037
33,1649662225057,1.0480219,3.42254,8.983045,2022:04:11:16:30:25.057
34,1649662225076,1.0001123,3.468054,9.00161,2022:04:11:16:30:25.076
35,1649662225097,0.9713665,3.4967997,8.966875,2022:04:11:16:30:25.097
36,1649662225118,0.9348355,3.537523,8.978253,2022:04:11:16:30:25.118
37,1649662225138,0.9587903,3.5255456,8.980649,2022:04:11:16:30:25.138
38,1649662225157,0.9779541,3.5015907,8.996819,2022:04:11:16:30:25.157
39,1649662225174,0.987536,3.4776359,8.980649,2022:04:11:16:30:25.174
40,1649662225205,0.9977168,3.4704494,8.992626,2022:04:11:16:30:25.205
41,1649662225221,0.93004453,3.527941,8.971067,2022:04:11:16:30:25.221
42,1649662225245,0.92525357,3.5303366,8.968672,2022:04:11:16:30:25.245
43,1649662225257,0.9348355,3.5063818,8.9572935,2022:04:11:16:30:25.257
44,1649662225280,0.9881349,3.5039861,8.980649,2022:04:11:16:30:25.280
45,1649662225298,1.0216717,3.4704494,8.952502,2022:04:11:16:30:25.298
46,1649662225322,0.9659767,3.5183592,8.989632,2022:04:11:16:30:25.322
47,1649662225340,0.9587903,3.5207546,8.980649,2022:04:11:16:30:25.340
48,1649662225360,1.0186772,3.4752405,8.990231,2022:04:11:16:30:25.360
49,1649662225378,0.98514056,3.4896133,8.983045,2022:04:11:16:30:25.378
50,1649662225404,0.95938915,3.4991953,8.980649,2022:04:11:16:30:25.404
51,1649662225421,0.99532133,3.4848225,8.964479,2022:04:11:16:30:25.421
52,1649662225442,0.97376204,3.4944043,8.962084,2022:04:11:16:30:25.442
53,1649662225460,0.96657556,3.4896133,8.966875,2022:04:11:16:30:25.460
54,1649662225488,0.94501626,3.492009,8.980649,2022:04:11:16:30:25.488
55,1649662225504,0.95220274,3.492009,8.983045,2022:04:11:16:30:25.504
56,1649662225523,0.93064344,3.5063818,8.980649,2022:04:11:16:30:25.523
57,1649662225540,0.9959202,3.487218,8.954898,2022:04:11:16:30:25.540
58,1649662225563,0.94321966,3.4991953,8.98544,2022:04:11:16:30:25.563
59,1649662225581,0.91387504,3.5039861,8.997417,2022:04:11:16:30:25.581
60,1649662225604,0.91627055,3.5207546,8.98544,2022:04:11:16:30:25.604
61,1649662225622,0.978553,3.4704494,9.00161,2022:04:11:16:30:25.622
62,1649662225642,0.8917169,3.5710597,8.907587,2022:04:11:16:30:25.642
63,1649662225663,0.9587903,3.4608676,9.018378,2022:04:11:16:30:25.663
64,1649662225675,0.96118575,3.4608676,9.013587,2022:04:11:16:30:25.675
65,1649662225692,0.89650786,3.5399184,8.942921,2022:04:11:16:30:25.692
66,1649662225724,0.9779541,3.4417038,9.02796,2022:04:11:16:30:25.724
67,1649662225743,1.033649,3.4464948,8.954898,2022:04:11:16:30:25.743
68,1649662225765,0.85997677,3.5303366,8.990231,2022:04:11:16:30:25.765
69,1649662225788,0.877344,3.527941,8.962084,2022:04:11:16:30:25.788
70,1649662225795,0.9857394,3.4944043,9.004005,2022:04:11:16:30:25.795
71,1649662225822,1.0839541,3.3907998,8.966276,2022:04:11:16:30:25.822
72,1649662225839,0.8462028,3.5135682,9.015983,2022:04:11:16:30:25.839
73,1649662225856,0.8102706,3.5351274,8.983045,2022:04:11:16:30:25.856
74,1649662225878,0.9228581,3.5399184,8.945315,2022:04:11:16:30:25.878
75,1649662225899,1.0019089,3.487218,8.980649,2022:04:11:16:30:25.899
76,1649662225924,0.91567165,3.4944043,8.987836,2022:04:11:16:30:25.924
77,1649662225944,0.8845304,3.4944043,8.968672,2022:04:11:16:30:25.944
78,1649662225960,0.9707677,3.4967997,8.940525,2022:04:11:16:30:25.960
79,1649662225977,0.9444174,3.5039861,9.013587,2022:04:11:16:30:25.977
80,1649662225998,0.91986376,3.5183592,8.975858,2022:04:11:16:30:25.998
81,1649662226025,0.9605869,3.4944043,8.999214,2022:04:11:16:30:26.025
82,1649662226041,0.9246547,3.5159636,8.980649,2022:04:11:16:30:26.041
83,1649662226059,0.9390276,3.5063818,8.961485,2022:04:11:16:30:26.059
84,1649662226077,0.91267735,3.5111728,9.024965,2022:04:11:16:30:26.077
85,1649662226098,0.94860953,3.5015907,8.983045,2022:04:11:16:30:26.098
86,1649662226125,0.9246547,3.5015907,8.992027,2022:04:11:16:30:26.125
87,1649662226140,0.9605869,3.5087771,8.959089,2022:04:11:16:30:26.140
88,1649662226162,0.9725643,3.4991953,8.98544,2022:04:11:16:30:26.162
89,1649662226190,0.9731632,3.5039861,8.968672,2022:04:11:16:30:26.190
90,1649662226207,0.9246547,3.5159636,9.004005,2022:04:11:16:30:26.207
91,1649662226220,0.8815361,3.52315,8.973463,2022:04:11:16:30:26.220
92,1649662226241,0.9779541,3.5063818,8.940525,2022:04:11:16:30:26.241
