,Timestamp,Gyro-x, Gyro-y, Gyro-z,Time
1,1640237328596,0.0029294747,-0.004394212,-0.015978953,2021:12:23:14:28:48.596
2,1640237328617,-0.00026631588,0.0009321056,-0.013848426,2021:12:23:14:28:48.617
3,1640237328635,0.0018642112,-0.00013315794,-0.010652635,2021:12:23:14:28:48.635
4,1640237328661,0.00079894764,-0.002263685,-0.011717899,2021:12:23:14:28:48.661
5,1640237328678,-0.00026631588,-0.002263685,-0.012783162,2021:12:23:14:28:48.678
6,1640237328699,-0.00026631588,-0.002263685,-0.015978953,2021:12:23:14:28:48.699
7,1640237328716,-0.00026631588,-0.002263685,-0.019174743,2021:12:23:14:28:48.716
8,1640237328744,-0.00026631588,-0.002263685,-0.02130527,2021:12:23:14:28:48.744
9,1640237328761,0.00079894764,-0.002263685,-0.020240007,2021:12:23:14:28:48.761
10,1640237328780,0.00079894764,0.0009321056,-0.015978953,2021:12:23:14:28:48.780
11,1640237328797,0.00079894764,0.0030626326,-0.013848426,2021:12:23:14:28:48.797
12,1640237328821,0.00079894764,0.0041278964,-0.009587372,2021:12:23:14:28:48.821
13,1640237328845,0.00079894764,0.00519316,-0.004261054,2021:12:23:14:28:48.845
14,1640237328861,0.00079894764,0.0062584234,-0.004261054,2021:12:23:14:28:48.861
15,1640237328879,0.0018642112,0.00519316,-0.006391581,2021:12:23:14:28:48.879
16,1640237328902,0.0018642112,0.00519316,-0.0074568447,2021:12:23:14:28:48.902
17,1640237328920,0.0018642112,0.0041278964,-0.006391581,2021:12:23:14:28:48.920
18,1640237328944,0.0018642112,0.0030626326,-0.008522108,2021:12:23:14:28:48.944
19,1640237328960,0.0018642112,0.001997369,-0.009587372,2021:12:23:14:28:48.960
20,1640237328983,0.0018642112,0.001997369,-0.008522108,2021:12:23:14:28:48.983
21,1640237329001,0.00079894764,0.001997369,-0.0053263176,2021:12:23:14:28:49.001
22,1640237329028,0.00079894764,0.0009321056,-0.0031957906,2021:12:23:14:28:49.028
23,1640237329045,-0.00026631588,0.0009321056,-0.0010652635,2021:12:23:14:28:49.045
24,1640237329063,0.00079894764,0.0009321056,0.0010652635,2021:12:23:14:28:49.063
25,1640237329081,0.00079894764,0.0009321056,0.004261054,2021:12:23:14:28:49.081
26,1640237329103,-0.00026631588,0.0009321056,0.004261054,2021:12:23:14:28:49.103
27,1640237329128,0.00079894764,-0.00013315794,0.0053263176,2021:12:23:14:28:49.128
28,1640237329144,0.00079894764,-0.00013315794,0.0031957906,2021:12:23:14:28:49.144
29,1640237329163,0.00079894764,-0.00013315794,-0.0,2021:12:23:14:28:49.163
30,1640237329182,0.00079894764,-0.0011984215,-0.002130527,2021:12:23:14:28:49.182
31,1640237329202,-0.00026631588,-0.0033289485,-0.008522108,2021:12:23:14:28:49.202
32,1640237329228,-0.00026631588,-0.004394212,-0.011717899,2021:12:23:14:28:49.228
33,1640237329245,-0.00026631588,-0.004394212,-0.015978953,2021:12:23:14:28:49.245
34,1640237329264,-0.00026631588,-0.0075900024,-0.022370534,2021:12:23:14:28:49.264
35,1640237329286,-0.00026631588,-0.009720529,-0.027696852,2021:12:23:14:28:49.286
36,1640237329310,-0.00026631588,-0.016112112,-0.027696852,2021:12:23:14:28:49.310
37,1640237329327,-0.002396843,-0.02143843,-0.019174743,2021:12:23:14:28:49.327
38,1640237329346,-0.002396843,-0.02783001,-0.0053263176,2021:12:23:14:28:49.346
39,1640237329367,-0.0034621065,-0.033156328,0.012783162,2021:12:23:14:28:49.367
40,1640237329394,-0.006657897,-0.043808963,0.035153694,2021:12:23:14:28:49.394
41,1640237329410,-0.0077231606,-0.057657387,0.05219791,2021:12:23:14:28:49.410
42,1640237329427,-0.008788424,-0.06831002,0.061785284,2021:12:23:14:28:49.427
43,1640237329448,-0.013049478,-0.081093185,0.07137266,2021:12:23:14:28:49.448
44,1640237329468,-0.014114741,-0.092811085,0.099069506,2021:12:23:14:28:49.468
45,1640237329493,-0.018375795,-0.10026793,0.13209268,2021:12:23:14:28:49.493
46,1640237329510,-0.023702113,-0.111985825,0.1693769,2021:12:23:14:28:49.510
47,1640237329528,-0.024767376,-0.11518162,0.21731377,2021:12:23:14:28:49.528
48,1640237329547,-0.02583264,-0.1098553,0.2716422,2021:12:23:14:28:49.547
49,1640237329568,-0.02902843,-0.10879004,0.32916644,2021:12:23:14:28:49.568
50,1640237329588,-0.032224223,-0.10559425,0.3792338,2021:12:23:14:28:49.588
51,1640237329611,-0.033289485,-0.10026793,0.39627802,2021:12:23:14:28:49.611
52,1640237329627,-0.032224223,-0.08961529,0.35153696,2021:12:23:14:28:49.627
53,1640237329648,-0.026897904,-0.083223715,0.2599243,2021:12:23:14:28:49.648
54,1640237329670,-0.02263685,-0.081093185,0.16618112,2021:12:23:14:28:49.670
55,1640237329694,-0.021571586,-0.08215845,0.09267793,2021:12:23:14:28:49.694
56,1640237329710,-0.017310532,-0.07789739,0.025566325,2021:12:23:14:28:49.710
57,1640237329730,-0.011984214,-0.071505815,-0.044741068,2021:12:23:14:28:49.730
58,1640237329751,-0.009853687,-0.07044055,-0.09480845,2021:12:23:14:28:49.751
59,1640237329776,-0.009853687,-0.057657387,-0.10439582,2021:12:23:14:28:49.776
60,1640237329793,-0.002396843,-0.036352117,-0.08522108,2021:12:23:14:28:49.793
61,1640237329812,-0.00026631588,-0.019307902,-0.053263176,2021:12:23:14:28:49.812
62,1640237329832,0.0029294747,-0.004394212,-0.020240007,2021:12:23:14:28:49.832
63,1640237329853,0.0018642112,0.011584741,0.02130527,2021:12:23:14:28:49.853
64,1640237329876,0.00079894764,0.022237375,0.05113265,2021:12:23:14:28:49.876
65,1640237329893,0.0061252653,0.033955276,0.034088433,2021:12:23:14:28:49.893
66,1640237329913,0.01038632,0.02969422,-0.015978953,2021:12:23:14:28:49.913
67,1640237329932,0.01358211,0.021172112,-0.08202529,2021:12:23:14:28:49.932
68,1640237329959,0.012516847,0.0083889505,-0.15339795,2021:12:23:14:28:49.959
69,1640237329978,0.011451583,-0.01291632,-0.22157481,2021:12:23:14:28:49.978
70,1640237329995,0.008255793,-0.026764747,-0.28122956,2021:12:23:14:28:49.995
71,1640237330014,0.01358211,-0.03954791,-0.32490537,2021:12:23:14:28:50.014
72,1640237330034,0.008255793,-0.050200544,-0.3387538,2021:12:23:14:28:50.034
73,1640237330062,0.0050600017,-0.06298371,-0.32277486,2021:12:23:14:28:50.062
74,1640237330078,0.003994738,-0.08002792,-0.28122956,2021:12:23:14:28:50.078
75,1640237330096,-0.0034621065,-0.09387635,-0.23755376,2021:12:23:14:28:50.096
76,1640237330115,-0.009853687,-0.11624688,-0.21944429,2021:12:23:14:28:50.115
77,1640237330135,-0.00452737,-0.13861741,-0.23755376,2021:12:23:14:28:50.135
78,1640237330154,-0.00026631588,-0.15779217,-0.295078,2021:12:23:14:28:50.154
79,1640237330181,-0.008788424,-0.19081533,-0.3387538,2021:12:23:14:28:50.181
80,1640237330197,-0.020506322,-0.18975006,-0.32064432,2021:12:23:14:28:50.197
81,1640237330216,0.0018642112,-0.20466375,-0.21731377,2021:12:23:14:28:50.216
82,1640237330234,-0.009853687,-0.20892482,-0.15978953,2021:12:23:14:28:50.234
83,1640237330255,-0.013049478,-0.20359848,-0.15126742,2021:12:23:14:28:50.255
84,1640237330282,-0.009853687,-0.23875219,-0.13528846,2021:12:23:14:28:50.282
85,1640237330299,-0.010918951,-0.23981746,-0.18002954,2021:12:23:14:28:50.299
86,1640237330314,-0.014114741,-0.28988484,-0.2162485,2021:12:23:14:28:50.314
87,1640237330345,-0.017310532,-0.3111901,-0.22583586,2021:12:23:14:28:50.345
88,1640237330360,-0.0013315794,-0.31971222,-0.20879164,2021:12:23:14:28:50.360
89,1640237330379,-0.013049478,-0.3261038,-0.16618112,2021:12:23:14:28:50.379
90,1640237330396,-0.010918951,-0.31545117,-0.10652635,2021:12:23:14:28:50.396
91,1640237330418,-0.010918951,-0.28988484,-0.031957906,2021:12:23:14:28:50.418
92,1640237330445,-0.014114741,-0.25047007,-0.002130527,2021:12:23:14:28:50.445
93,1640237330461,0.0050600017,-0.23129535,-0.025566325,2021:12:23:14:28:50.461
94,1640237330478,0.0050600017,-0.1918806,-0.08415582,2021:12:23:14:28:50.478
95,1640237330499,0.0029294747,-0.16951005,-0.16405058,2021:12:23:14:28:50.499
96,1640237330518,-0.0034621065,-0.17270584,-0.26205483,2021:12:23:14:28:50.518
97,1640237330544,0.0050600017,-0.16098794,-0.3856254,2021:12:23:14:28:50.544
98,1640237330560,0.003994738,-0.18229322,-0.55074126,2021:12:23:14:28:50.560
99,1640237330582,0.009321056,-0.21531639,-0.7744466,2021:12:23:14:28:50.582
100,1640237330600,0.01358211,-0.24833956,-1.0205225,2021:12:23:14:28:50.600
101,1640237330621,0.018908428,-0.29201537,-1.2527499,2021:12:23:14:28:50.621
102,1640237330647,0.022104219,-0.31332064,-1.4178658,2021:12:23:14:28:50.647
103,1640237330663,0.030626327,-0.33888695,-1.45515,2021:12:23:14:28:50.663
104,1640237330680,0.05832318,-0.3378217,-1.4540848,2021:12:23:14:28:50.680
105,1640237330702,0.07643266,-0.3644533,-1.4647373,2021:12:23:14:28:50.702
106,1640237330733,0.07110634,-0.36764908,-1.4136047,2021:12:23:14:28:50.733
107,1640237330747,0.061518967,-0.33356065,-1.3390362,2021:12:23:14:28:50.747
108,1640237330762,0.045540016,-0.34101748,-1.1739204,2021:12:23:14:28:50.762
109,1640237330782,0.050866332,-0.302668,-0.9363666,2021:12:23:14:28:50.782
110,1640237330800,0.042344224,-0.2792322,-0.610396,2021:12:23:14:28:50.800
111,1640237330827,0.011451583,-0.2206427,-0.25779378,2021:12:23:14:28:50.827
112,1640237330846,-0.019441059,-0.1567269,0.10652635,2021:12:23:14:28:50.846
113,1640237330863,-0.015180005,-0.092811085,0.47723806,2021:12:23:14:28:50.863
114,1640237330884,-0.020506322,0.017976321,0.8149266,2021:12:23:14:28:50.884
115,1640237330913,-0.03755054,0.0712395,1.1419625,2021:12:23:14:28:50.913
116,1640237330926,-0.085487396,0.15219952,1.3635373,2021:12:23:14:28:50.926
117,1640237330945,-0.07909582,0.21078902,1.499891,2021:12:23:14:28:50.945
118,1640237330964,-0.019441059,0.23635535,1.5946995,2021:12:23:14:28:50.964
119,1640237331011,0.008788424,0.3798996,1.7462332,2021:12:23:14:28:51.011
120,1640237331028,-0.08415582,0.429967,1.7683375,2021:12:23:14:28:51.028
121,1640237331042,-0.025566325,0.5061333,1.770468,2021:12:23:14:28:51.042
122,1640237331058,-0.04207791,0.51119334,1.7020248,2021:12:23:14:28:51.058
123,1640237331078,-0.011185267,0.43662488,1.6357121,2021:12:23:14:28:51.078
124,1640237331094,0.0031957906,0.3982754,1.5054836,2021:12:23:14:28:51.094
125,1640237331115,0.046072647,0.36338803,1.4317142,2021:12:23:14:28:51.115
126,1640237331143,0.037284225,0.34634382,1.3406341,2021:12:23:14:28:51.143
127,1640237331162,0.043675803,0.27071008,1.3014857,2021:12:23:14:28:51.162
128,1640237331181,0.04980107,0.26618272,1.2708594,2021:12:23:14:28:51.181
129,1640237331202,0.05805686,0.26138905,1.3273183,2021:12:23:14:28:51.202
130,1640237331213,0.03435475,0.27949852,1.4002889,2021:12:23:14:28:51.213
131,1640237331232,0.061518967,0.2989396,1.4969616,2021:12:23:14:28:51.232
132,1640237331260,0.02263685,0.3247722,1.5907048,2021:12:23:14:28:51.260
133,1640237331276,0.052730545,0.33542484,1.6282552,2021:12:23:14:28:51.276
134,1640237331294,0.09374319,0.3426154,1.5491595,2021:12:23:14:28:51.294
135,1640237331318,0.08708529,0.3277017,1.3462268,2021:12:23:14:28:51.318
136,1640237331345,0.10466214,0.30506483,1.1805784,2021:12:23:14:28:51.345
137,1640237331361,0.13768531,0.2978743,1.0343709,2021:12:23:14:28:51.361
138,1640237331376,0.098004244,0.27390587,0.91479504,2021:12:23:14:28:51.376
139,1640237331409,0.1123853,0.2877543,0.773115,2021:12:23:14:28:51.409
140,1640237331428,0.117445305,0.23315956,0.600276,2021:12:23:14:28:51.428
141,1640237331445,0.13555479,0.18575533,0.52224547,2021:12:23:14:28:51.445
142,1640237331464,0.22237375,0.23102903,0.3893538,2021:12:23:14:28:51.464
