,timestamp,x,y,z,Time
0,1649139121575,3.2632406,0.7947,9.171089,2022:04:05:15:12:01.575
1,1649139121583,3.2728226,0.76595426,9.17588,2022:04:05:15:12:01.583
2,1649139121606,3.1668227,0.891118,9.142942,2022:04:05:15:12:01.606
3,1649139121625,3.027286,1.0689822,9.086649,2022:04:05:15:12:01.625
4,1649139121652,2.8967323,1.0546094,9.110004,2022:04:05:15:12:01.652
5,1649139121669,3.0117154,0.94860953,9.12857,2022:04:05:15:12:01.669
6,1649139121685,3.3339074,0.7707452,9.114197,2022:04:05:15:12:01.685
7,1649139121706,3.4584723,0.6312086,9.204027,2022:04:05:15:12:01.706
8,1649139121728,3.3189356,0.7467904,9.118988,2022:04:05:15:12:01.728
9,1649139121752,3.1506531,1.0306547,9.109406,2022:04:05:15:12:01.752
10,1649139121771,3.1266983,1.0881461,9.138152,2022:04:05:15:12:01.771
11,1649139121786,3.165026,0.94381857,9.194446,2022:04:05:15:12:01.786
12,1649139121806,3.1602352,0.85279036,9.147135,2022:04:05:15:12:01.806
13,1649139121828,3.1596363,0.8623723,9.100423,2022:04:05:15:12:01.828
14,1649139121850,3.0895684,0.9150728,9.138152,2022:04:05:15:12:01.850
15,1649139121870,3.032077,0.9581914,9.100423,2022:04:05:15:12:01.870
16,1649139121890,3.0895684,0.9246547,9.100423,2022:04:05:15:12:01.890
17,1649139121907,3.229105,0.87674516,9.114796,2022:04:05:15:12:01.907
18,1649139121927,3.2913876,0.8575813,9.17588,2022:04:05:15:12:01.927
19,1649139121949,3.2818055,0.80907285,9.124378,2022:04:05:15:12:01.949
20,1649139121970,3.257851,0.8426096,9.12857,2022:04:05:15:12:01.970
21,1649139121990,3.315941,0.8863271,9.119587,2022:04:05:15:12:01.990
22,1649139122011,3.3111503,0.9294457,9.114796,2022:04:05:15:12:02.011
23,1649139122033,3.2195232,0.9677733,9.142942,2022:04:05:15:12:02.033
24,1649139122052,3.1859865,0.94860953,9.133361,2022:04:05:15:12:02.052
25,1649139122070,3.1093311,1.0306547,9.133361,2022:04:05:15:12:02.070
26,1649139122091,3.0997493,1.0594004,9.105214,2022:04:05:15:12:02.091
27,1649139122111,3.1189132,1.0114908,9.147734,2022:04:05:15:12:02.111
28,1649139122133,3.1141222,0.9390276,9.119587,2022:04:05:15:12:02.133
29,1649139122154,3.1524498,0.87674516,9.142942,2022:04:05:15:12:02.154
30,1649139122171,3.215331,0.8378186,9.152525,2022:04:05:15:12:02.171
31,1649139122190,3.257252,0.78032714,9.133361,2022:04:05:15:12:02.190
32,1649139122219,3.2907887,0.70307297,9.161508,2022:04:05:15:12:02.219
33,1649139122234,3.262043,0.69349104,9.12857,2022:04:05:15:12:02.234
34,1649139122254,3.2428792,0.76595426,9.138152,2022:04:05:15:12:02.254
35,1649139122272,3.2087436,0.8186548,9.133361,2022:04:05:15:12:02.272
36,1649139122292,3.1368792,0.87674516,9.142942,2022:04:05:15:12:02.292
37,1649139122314,3.1129243,0.9006999,9.12857,2022:04:05:15:12:02.314
38,1649139122336,3.1129243,0.93423665,9.133361,2022:04:05:15:12:02.336
39,1649139122353,3.1171165,0.9821462,9.142942,2022:04:05:15:12:02.353
40,1649139122376,3.156043,0.94860953,9.12857,2022:04:05:15:12:02.376
41,1649139122394,3.1841898,0.94381857,9.142942,2022:04:05:15:12:02.394
42,1649139122413,3.2374892,0.9246547,9.12857,2022:04:05:15:12:02.413
43,1649139122436,3.271026,0.9054909,9.142942,2022:04:05:15:12:02.436
44,1649139122455,3.2901897,0.8815361,9.118988,2022:04:05:15:12:02.455
45,1649139122476,3.280009,0.89590895,9.142942,2022:04:05:15:12:02.476
46,1649139122497,3.2464724,0.91028184,9.138152,2022:04:05:15:12:02.497
47,1649139122518,3.2081447,0.96298236,9.12857,2022:04:05:15:12:02.518
48,1649139122537,3.1596363,0.9677733,9.133361,2022:04:05:15:12:02.537
49,1649139122556,3.1500542,0.96298236,9.123779,2022:04:05:15:12:02.556
50,1649139122578,3.1356814,0.97735524,9.123779,2022:04:05:15:12:02.578
51,1649139122602,3.14706,0.94381857,9.133361,2022:04:05:15:12:02.602
52,1649139122618,3.1614327,0.91028184,9.12857,2022:04:05:15:12:02.618
53,1649139122638,3.2045515,0.8575813,9.12857,2022:04:05:15:12:02.638
54,1649139122659,3.228506,0.7947,9.133361,2022:04:05:15:12:02.659
55,1649139122679,3.257851,0.7707452,9.147734,2022:04:05:15:12:02.679
56,1649139122702,3.2530599,0.78032714,9.138152,2022:04:05:15:12:02.702
57,1649139122719,3.238687,0.78990906,9.123779,2022:04:05:15:12:02.719
58,1649139122737,3.229105,0.82344574,9.142942,2022:04:05:15:12:02.737
59,1649139122758,3.1811955,0.8863271,9.147734,2022:04:05:15:12:02.758
60,1649139122779,3.1524498,0.9294457,9.124378,2022:04:05:15:12:02.779
61,1649139122797,3.1272972,0.9581914,9.118988,2022:04:05:15:12:02.797
62,1649139122820,3.1368792,0.9581914,9.133361,2022:04:05:15:12:02.820
63,1649139122840,3.156043,0.96298236,9.12857,2022:04:05:15:12:02.840
64,1649139122861,3.1997604,0.93423665,9.138152,2022:04:05:15:12:02.861
65,1649139122880,3.2237153,0.9150728,9.138152,2022:04:05:15:12:02.880
66,1649139122903,3.228506,0.89590895,9.123779,2022:04:05:15:12:02.903
67,1649139122920,3.24767,0.8719542,9.138152,2022:04:05:15:12:02.920
68,1649139122941,3.252461,0.8815361,9.133361,2022:04:05:15:12:02.941
69,1649139122962,3.2380881,0.891118,9.142942,2022:04:05:15:12:02.962
70,1649139122979,3.2045515,0.891118,9.138152,2022:04:05:15:12:02.979
71,1649139123003,3.1710148,0.91986376,9.114796,2022:04:05:15:12:03.003
72,1649139123023,3.1662238,0.94381857,9.12857,2022:04:05:15:12:03.023
73,1649139123044,3.1614327,0.94381857,9.133361,2022:04:05:15:12:03.044
74,1649139123064,3.14706,0.91986376,9.133361,2022:04:05:15:12:03.064
75,1649139123089,3.1662238,0.89590895,9.142942,2022:04:05:15:12:03.089
76,1649139123106,3.1949694,0.8575813,9.142942,2022:04:05:15:12:03.106
77,1649139123123,3.2141333,0.8378186,9.138152,2022:04:05:15:12:03.123
78,1649139123146,3.2482688,0.8138638,9.147734,2022:04:05:15:12:03.146
79,1649139123167,3.238687,0.80428195,9.161508,2022:04:05:15:12:03.167
80,1649139123190,3.233896,0.8186548,9.157315,2022:04:05:15:12:03.190
81,1649139123210,3.2087436,0.8426096,9.118988,2022:04:05:15:12:03.210
82,1649139123223,3.179399,0.87674516,9.123779,2022:04:05:15:12:03.223
83,1649139123244,3.179399,0.91028184,9.142942,2022:04:05:15:12:03.244
84,1649139123267,3.1410713,0.94381857,9.12857,2022:04:05:15:12:03.267
85,1649139123289,3.1602352,0.9725643,9.123779,2022:04:05:15:12:03.289
86,1649139123308,3.179399,0.94860953,9.142942,2022:04:05:15:12:03.308
87,1649139123325,3.1889808,0.9390276,9.133361,2022:04:05:15:12:03.325
88,1649139123346,3.2177265,0.91028184,9.133361,2022:04:05:15:12:03.346
89,1649139123367,3.2273085,0.9054909,9.138152,2022:04:05:15:12:03.367
90,1649139123393,3.2512631,0.87674516,9.138152,2022:04:05:15:12:03.393
91,1649139123408,3.24767,0.8623723,9.152525,2022:04:05:15:12:03.408
