,timestamp,x,y,z,Time
0,1649309149463,3.1117265,1.437886,9.101022,2022:04:07:14:25:49.463
1,1649309149464,3.1117265,1.4109368,9.108209,2022:04:07:14:25:49.464
2,1649309149482,3.0751956,1.4205188,9.115395,2022:04:07:14:25:49.482
3,1649309149503,3.032077,1.4642363,9.120186,2022:04:07:14:25:49.503
4,1649309149525,2.9889584,1.488191,9.124977,2022:04:07:14:25:49.525
5,1649309149549,2.9889584,1.5049593,9.1225815,2022:04:07:14:25:49.549
6,1649309149567,2.97219,1.5193323,9.115395,2022:04:07:14:25:49.567
7,1649309149585,3.0081222,1.5097504,9.101022,2022:04:07:14:25:49.585
8,1649309149605,3.0009358,1.502564,9.105813,2022:04:07:14:25:49.605
9,1649309149627,3.0512407,1.4905865,9.108209,2022:04:07:14:25:49.627
10,1649309149648,3.0763934,1.4594454,9.108808,2022:04:07:14:25:49.648
11,1649309149676,3.0985515,1.4762137,9.101621,2022:04:07:14:25:49.676
12,1649309149696,3.110529,1.4594454,9.134559,2022:04:07:14:25:49.696
13,1649309149717,3.086574,1.4450724,9.113598,2022:04:07:14:25:49.717
14,1649309149737,3.0602238,1.4618407,9.101621,2022:04:07:14:25:49.737
15,1649309149756,3.050642,1.4690272,9.1225815,2022:04:07:14:25:49.756
16,1649309149777,3.0123143,1.4857956,9.108209,2022:04:07:14:25:49.777
17,1649309149797,2.9955459,1.5001684,9.104016,2022:04:07:14:25:49.797
18,1649309149817,2.976981,1.4905865,9.099225,2022:04:07:14:25:49.817
19,1649309149833,3.063218,1.4642363,9.1489315,2022:04:07:14:25:49.833
20,1649309149850,3.0566306,1.4426769,9.115395,2022:04:07:14:25:49.850
21,1649309149868,3.0422578,1.4570498,9.108209,2022:04:07:14:25:49.868
22,1649309149889,3.0781898,1.4570498,9.129767,2022:04:07:14:25:49.889
23,1649309149909,3.073399,1.4570498,9.115395,2022:04:07:14:25:49.909
24,1649309149939,3.0584273,1.4450724,9.112999,2022:04:07:14:25:49.939
25,1649309149958,3.0536363,1.4570498,9.124977,2022:04:07:14:25:49.958
26,1649309149980,3.0440543,1.488191,9.115395,2022:04:07:14:25:49.980
27,1649309150001,3.0416589,1.492982,9.120186,2022:04:07:14:25:50.001
28,1649309150019,3.0344725,1.502564,9.112999,2022:04:07:14:25:50.019
29,1649309150041,3.0302804,1.5145413,9.108209,2022:04:07:14:25:50.041
30,1649309150061,3.0494442,1.5289142,9.096829,2022:04:07:14:25:50.061
31,1649309150081,3.0350714,1.5049593,9.127372,2022:04:07:14:25:50.081
32,1649309150091,3.0566306,1.4905865,9.112999,2022:04:07:14:25:50.091
33,1649309150110,3.063817,1.4834001,9.105813,2022:04:07:14:25:50.110
34,1649309150136,3.0757945,1.4762137,9.094435,2022:04:07:14:25:50.136
35,1649309150156,3.0781898,1.4498634,9.099225,2022:04:07:14:25:50.156
36,1649309150170,3.0710034,1.4522588,9.108209,2022:04:07:14:25:50.170
37,1649309150193,3.0518396,1.4522588,9.129767,2022:04:07:14:25:50.193
38,1649309150216,3.0470488,1.4666318,9.11779,2022:04:07:14:25:50.216
39,1649309150233,3.0254893,1.4690272,9.108209,2022:04:07:14:25:50.233
40,1649309150253,3.045252,1.4714227,9.124977,2022:04:07:14:25:50.253
41,1649309150283,3.0380657,1.4810046,9.087248,2022:04:07:14:25:50.283
42,1649309150304,3.050043,1.4618407,9.092039,2022:04:07:14:25:50.304
43,1649309150325,3.045252,1.4738182,9.110603,2022:04:07:14:25:50.325
44,1649309150343,3.0716023,1.4594454,9.115395,2022:04:07:14:25:50.343
45,1649309150364,3.0674102,1.4642363,9.112999,2022:04:07:14:25:50.364
46,1649309150385,3.0578284,1.4570498,9.096829,2022:04:07:14:25:50.385
47,1649309150405,3.0650148,1.4714227,9.106412,2022:04:07:14:25:50.405
48,1649309150424,3.0482464,1.4762137,9.115395,2022:04:07:14:25:50.424
49,1649309150438,3.0356703,1.4977729,9.108209,2022:04:07:14:25:50.438
50,1649309150453,3.0470488,1.492982,9.094435,2022:04:07:14:25:50.453
51,1649309150474,3.0398622,1.492982,9.110603,2022:04:07:14:25:50.474
52,1649309150500,3.027885,1.5145413,9.103417,2022:04:07:14:25:50.500
53,1649309150517,3.0494442,1.492982,9.115395,2022:04:07:14:25:50.517
54,1649309150535,3.0614216,1.502564,9.120186,2022:04:07:14:25:50.535
55,1649309150556,3.0422578,1.4762137,9.115395,2022:04:07:14:25:50.556
56,1649309150576,3.0566306,1.4762137,9.112999,2022:04:07:14:25:50.576
57,1649309150598,3.0710034,1.4618407,9.103417,2022:04:07:14:25:50.598
58,1649309150627,3.04645,1.4618407,9.1225815,2022:04:07:14:25:50.627
59,1649309150649,3.0542352,1.4522588,9.120186,2022:04:07:14:25:50.649
60,1649309150667,3.063218,1.4570498,9.115395,2022:04:07:14:25:50.667
61,1649309150675,3.0416589,1.4570498,9.112999,2022:04:07:14:25:50.675
62,1649309150699,3.0296814,1.4738182,9.093836,2022:04:07:14:25:50.699
63,1649309150719,3.027286,1.4738182,9.1225815,2022:04:07:14:25:50.719
64,1649309150739,3.0296814,1.4714227,9.120186,2022:04:07:14:25:50.739
65,1649309150758,3.0536363,1.4738182,9.105813,2022:04:07:14:25:50.758
66,1649309150778,3.0608227,1.4857956,9.13396,2022:04:07:14:25:50.778
67,1649309150799,3.0434556,1.4618407,9.115395,2022:04:07:14:25:50.799
68,1649309150819,3.0674102,1.4786091,9.112999,2022:04:07:14:25:50.819
69,1649309150840,3.045252,1.4714227,9.099225,2022:04:07:14:25:50.840
70,1649309150861,3.0602238,1.4762137,9.1159935,2022:04:07:14:25:50.861
71,1649309150892,3.0530374,1.4714227,9.111202,2022:04:07:14:25:50.892
72,1649309150912,3.050642,1.488191,9.108808,2022:04:07:14:25:50.912
73,1649309150927,3.0530374,1.4762137,9.124977,2022:04:07:14:25:50.927
74,1649309150942,3.0266871,1.4905865,9.1225815,2022:04:07:14:25:50.942
75,1649309150972,3.032077,1.4905865,9.106412,2022:04:07:14:25:50.972
76,1649309150995,3.0560317,1.4738182,9.124977,2022:04:07:14:25:50.995
77,1649309151012,3.0416589,1.4738182,9.124977,2022:04:07:14:25:51.012
78,1649309151031,3.0512407,1.4642363,9.1159935,2022:04:07:14:25:51.031
79,1649309151045,3.0554328,1.4738182,9.110603,2022:04:07:14:25:51.045
80,1649309151063,3.0620205,1.4594454,9.11779,2022:04:07:14:25:51.063
81,1649309151083,3.0476475,1.4594454,9.111202,2022:04:07:14:25:51.083
82,1649309151104,3.0548341,1.4738182,9.120186,2022:04:07:14:25:51.104
83,1649309151124,3.064416,1.4666318,9.124977,2022:04:07:14:25:51.124
84,1649309151157,3.0572295,1.4762137,9.106412,2022:04:07:14:25:51.157
85,1649309151171,3.0524385,1.4594454,9.112999,2022:04:07:14:25:51.171
86,1649309151192,3.045252,1.4834001,9.129767,2022:04:07:14:25:51.192
87,1649309151215,3.040461,1.4690272,9.108209,2022:04:07:14:25:51.215
88,1649309151233,3.0428567,1.4714227,9.11779,2022:04:07:14:25:51.233
89,1649309151256,3.0428567,1.502564,9.112999,2022:04:07:14:25:51.256
90,1649309151282,3.0530374,1.4738182,9.120186,2022:04:07:14:25:51.282
91,1649309151296,3.0530374,1.4690272,9.11779,2022:04:07:14:25:51.296
92,1649309151305,3.0554328,1.488191,9.108209,2022:04:07:14:25:51.305
93,1649309151330,3.0674102,1.4666318,9.1159935,2022:04:07:14:25:51.330
