,Timestamp,Gyro-x, Gyro-y, Gyro-z,Time
1,1640245361476,-0.0018642112,0.0075900024,-0.010253161,2021:12:23:16:42:41.476
2,1640245361477,-0.003994738,0.002263685,-0.0049268436,2021:12:23:16:42:41.477
3,1640245361500,-0.0018642112,0.008655266,0.0025300009,2021:12:23:16:42:41.500
4,1640245361526,-0.00079894764,0.004394212,0.007856319,2021:12:23:16:42:41.526
5,1640245361541,-0.00079894764,0.0033289485,0.0035952644,2021:12:23:16:42:41.541
6,1640245361560,0.00026631588,0.0011984215,-0.0006657897,2021:12:23:16:42:41.560
7,1640245361580,-0.00079894764,0.004394212,-0.0017310532,2021:12:23:16:42:41.580
8,1640245361600,-0.00079894764,0.0033289485,-0.005992107,2021:12:23:16:42:41.600
9,1640245361625,-0.00079894764,0.00013315794,-0.009187898,2021:12:23:16:42:41.625
10,1640245361642,0.00026631588,-0.0009321056,-0.016644742,2021:12:23:16:42:41.642
11,1640245361662,0.00026631588,-0.0009321056,-0.024101587,2021:12:23:16:42:41.662
12,1640245361681,-0.00079894764,0.00013315794,-0.028362641,2021:12:23:16:42:41.681
13,1640245361702,-0.00079894764,0.002263685,-0.029427905,2021:12:23:16:42:41.702
14,1640245361721,0.00026631588,0.002263685,-0.032623697,2021:12:23:16:42:41.721
15,1640245361743,0.00026631588,0.00013315794,-0.042211067,2021:12:23:16:42:41.743
16,1640245361762,0.0013315794,-0.0041278964,-0.052863702,2021:12:23:16:42:41.762
17,1640245361784,0.0013315794,-0.0041278964,-0.05499423,2021:12:23:16:42:41.784
18,1640245361807,0.0013315794,-0.0030626326,-0.05179844,2021:12:23:16:42:41.807
19,1640245361822,0.00026631588,-0.001997369,-0.047537386,2021:12:23:16:42:41.822
20,1640245361842,0.00026631588,-0.001997369,-0.04008054,2021:12:23:16:42:41.842
21,1640245361862,0.00026631588,-0.001997369,-0.028362641,2021:12:23:16:42:41.862
22,1640245361883,0.00026631588,-0.0009321056,-0.01877527,2021:12:23:16:42:41.883
23,1640245361909,0.00026631588,-0.0030626326,-0.011318425,2021:12:23:16:42:41.909
24,1640245361924,0.0013315794,-0.0009321056,-0.0070573706,2021:12:23:16:42:41.924
25,1640245361942,0.0013315794,-0.001997369,-0.009187898,2021:12:23:16:42:41.942
26,1640245361963,0.0013315794,-0.00519316,-0.012383688,2021:12:23:16:42:41.963
27,1640245361988,0.002396843,-0.0041278964,-0.010253161,2021:12:23:16:42:41.988
28,1640245362008,0.00026631588,-0.001997369,-0.005992107,2021:12:23:16:42:42.008
29,1640245362026,0.00026631588,0.00013315794,-0.005992107,2021:12:23:16:42:42.026
30,1640245362042,-0.00079894764,-0.001997369,-0.008122634,2021:12:23:16:42:42.042
31,1640245362066,0.00026631588,-0.001997369,-0.010253161,2021:12:23:16:42:42.066
32,1640245362082,0.0013315794,-0.0030626326,-0.009187898,2021:12:23:16:42:42.082
33,1640245362106,0.0013315794,-0.0030626326,-0.008122634,2021:12:23:16:42:42.106
34,1640245362125,0.0013315794,-0.001997369,-0.0038615803,2021:12:23:16:42:42.125
35,1640245362147,-0.00079894764,0.00013315794,-0.0017310532,2021:12:23:16:42:42.147
36,1640245362165,-0.0018642112,0.0011984215,-0.0027963168,2021:12:23:16:42:42.165
37,1640245362188,0.00026631588,0.0011984215,-0.012383688,2021:12:23:16:42:42.188
38,1640245362207,0.00026631588,-0.0009321056,-0.026232114,2021:12:23:16:42:42.207
39,1640245362227,0.00026631588,-0.001997369,-0.034754224,2021:12:23:16:42:42.227
40,1640245362246,0.0013315794,-0.0041278964,-0.03688475,2021:12:23:16:42:42.246
41,1640245362273,0.002396843,-0.0062584234,-0.034754224,2021:12:23:16:42:42.273
42,1640245362290,0.0013315794,-0.0041278964,-0.02197106,2021:12:23:16:42:42.290
43,1640245362309,0.00026631588,-0.0009321056,-0.0038615803,2021:12:23:16:42:42.309
44,1640245362326,0.00026631588,0.004394212,0.007856319,2021:12:23:16:42:42.326
45,1640245362350,-0.00079894764,0.0033289485,0.015313163,2021:12:23:16:42:42.350
46,1640245362374,-0.00079894764,0.0011984215,0.022770008,2021:12:23:16:42:42.374
47,1640245362391,0.00026631588,0.0011984215,0.03555317,2021:12:23:16:42:42.391
48,1640245362407,-0.00079894764,0.002263685,0.04194475,2021:12:23:16:42:42.407
49,1640245362429,-0.0018642112,0.004394212,0.037683696,2021:12:23:16:42:42.429
50,1640245362447,-0.00079894764,0.002263685,0.02916159,2021:12:23:16:42:42.447
