,timestamp,x,y,z,Time
0,1649312299216,-2.4924955,2.9554217,8.847101,2022:04:07:15:18:19.216
1,1649312299225,-2.4637496,2.962608,8.868062,2022:04:07:15:18:19.225
2,1649312299244,-2.4649475,2.9434443,8.912977,2022:04:07:15:18:19.244
3,1649312299264,-2.5374107,2.9386532,8.859078,2022:04:07:15:18:19.264
4,1649312299292,-2.5781338,2.9458396,8.877644,2022:04:07:15:18:19.292
5,1649312299308,-2.563761,2.9434443,8.92735,2022:04:07:15:18:19.308
6,1649312299328,-2.5110605,2.9650035,8.870457,2022:04:07:15:18:19.328
7,1649312299344,-2.4703372,2.9745855,8.880039,2022:04:07:15:18:19.344
8,1649312299367,-2.503874,2.957817,8.893813,2022:04:07:15:18:19.367
9,1649312299388,-2.4847102,2.957817,8.844706,2022:04:07:15:18:19.388
10,1649312299409,-2.4080548,2.976981,8.875248,2022:04:07:15:18:19.409
11,1649312299426,-2.3625407,2.9889584,8.863271,2022:04:07:15:18:19.426
12,1649312299448,-2.3763146,2.9697945,8.880039,2022:04:07:15:18:19.448
13,1649312299466,-2.4290152,2.9338624,8.8848295,2022:04:07:15:18:19.466
14,1649312299489,-2.4266198,2.9362578,8.868062,2022:04:07:15:18:19.489
15,1649312299510,-2.4385972,2.9242804,8.931541,2022:04:07:15:18:19.510
16,1649312299530,-2.4984841,2.9027212,8.939327,2022:04:07:15:18:19.530
17,1649312299548,-2.4697385,2.953026,8.844706,2022:04:07:15:18:19.548
18,1649312299574,-2.4601564,2.9554217,8.86866,2022:04:07:15:18:19.574
19,1649312299593,-2.4362016,2.976981,8.929745,2022:04:07:15:18:19.593
20,1649312299609,-2.448179,2.97219,8.872852,2022:04:07:15:18:19.609
21,1649312299630,-2.4433882,2.981772,8.82614,2022:04:07:15:18:19.630
22,1649312299648,-2.417038,2.9673991,8.892016,2022:04:07:15:18:19.648
23,1649312299681,-2.4433882,2.9458396,8.922559,2022:04:07:15:18:19.681
24,1649312299699,-2.4242244,2.9075122,8.939327,2022:04:07:15:18:19.699
25,1649312299723,-2.3667328,2.9290714,8.903994,2022:04:07:15:18:19.723
26,1649312299739,-2.3906877,2.8853538,8.903395,2022:04:07:15:18:19.739
27,1649312299761,-2.412247,2.8733766,8.92735,2022:04:07:15:18:19.761
28,1649312299780,-2.4505746,2.8590035,8.94831,2022:04:07:15:18:19.780
29,1649312299811,-2.4218287,2.912303,8.912977,2022:04:07:15:18:19.811
