,timestamp,x,y,z,Time
0,1649734375534,-1.4983718,3.5027885,8.894412,2022:04:12:12:32:55.534
1,1649734375535,-1.5271176,3.445297,8.92735,2022:04:12:12:32:55.535
2,1649734375554,-1.5271176,3.4836247,8.955497,2022:04:12:12:32:55.554
3,1649734375580,-1.479208,3.4596698,8.908186,2022:04:12:12:32:55.580
4,1649734375596,-1.4648352,3.4644608,8.899202,2022:04:12:12:32:55.596
5,1649734375615,-1.4899876,3.5075796,8.922559,2022:04:12:12:32:55.615
6,1649734375634,-1.4953774,3.4788337,8.926751,2022:04:12:12:32:55.634
7,1649734375656,-1.4810046,3.4740427,8.908186,2022:04:12:12:32:55.656
8,1649734375680,-1.4474679,3.4932065,8.936333,2022:04:12:12:32:55.680
9,1649734375697,-1.4570498,3.4692519,8.936333,2022:04:12:12:32:55.697
10,1649734375716,-1.4953774,3.4932065,8.912977,2022:04:12:12:32:55.716
11,1649734375736,-1.5103493,3.4788337,8.92196,2022:04:12:12:32:55.736
12,1649734375757,-1.4911854,3.4596698,8.92196,2022:04:12:12:32:55.757
13,1649734375782,-1.4672306,3.5075796,8.92196,2022:04:12:12:32:55.782
14,1649734375800,-1.5055583,3.5171614,8.884231,2022:04:12:12:32:55.800
15,1649734375818,-1.5474792,3.5123703,8.922559,2022:04:12:12:32:55.818
16,1649734375840,-1.5378972,3.5219524,8.903395,2022:04:12:12:32:55.840
17,1649734375865,-1.5085527,3.4836247,8.898604,2022:04:12:12:32:55.865
18,1649734375881,-1.4941797,3.4979975,8.936333,2022:04:12:12:32:55.881
19,1649734375900,-1.4750159,3.4644608,8.931541,2022:04:12:12:32:55.900
20,1649734375920,-1.460643,3.445297,8.908186,2022:04:12:12:32:55.920
21,1649734375940,-1.455852,3.445297,8.922559,2022:04:12:12:32:55.940
22,1649734375965,-1.465434,3.4309242,8.93214,2022:04:12:12:32:55.965
23,1649734375982,-1.4798069,3.440506,8.945914,2022:04:12:12:32:55.982
24,1649734376000,-1.5049593,3.440506,8.936333,2022:04:12:12:32:56.000
25,1649734376021,-1.5097504,3.4165514,8.936333,2022:04:12:12:32:56.021
26,1649734376041,-1.4618407,3.4836247,8.945914,2022:04:12:12:32:56.041
27,1649734376066,-1.4714227,3.4740427,8.903395,2022:04:12:12:32:56.066
