,timestamp,x,y,z,Time
0,1649741925813,3.3776248,1.1665981,9.0896435,2022:04:12:14:38:45.813
1,1649741925823,3.409365,1.1522251,9.099225,2022:04:12:14:38:45.823
2,1649741925841,3.417749,1.1474342,9.090242,2022:04:12:14:38:45.841
3,1649741925863,3.3830147,1.1905528,9.0830555,2022:04:12:14:38:45.863
4,1649741925887,3.2782123,1.2390612,9.0597,2022:04:12:14:38:45.887
5,1649741925905,3.1494553,1.3252985,9.066886,2022:04:12:14:38:45.905
6,1649741925922,3.0757945,1.4001572,9.053112,2022:04:12:14:38:45.922
7,1649741925943,3.0392635,1.3977617,9.093836,2022:04:12:14:38:45.943
8,1649741925961,3.0440543,1.4049481,9.063293,2022:04:12:14:38:45.961
9,1649741925989,3.127896,1.3498522,9.056107,2022:04:12:14:38:45.989
10,1649741926014,3.1949694,1.2893664,9.09144,2022:04:12:14:38:46.014
11,1649741926037,3.2961786,1.2366658,9.074672,2022:04:12:14:38:46.037
12,1649741926057,3.348879,1.1959426,9.0698805,2022:04:12:14:38:46.057
13,1649741926074,3.3608563,1.1665981,9.086649,2022:04:12:14:38:46.074
14,1649741926103,3.363252,1.1839653,9.065688,2022:04:12:14:38:46.103
15,1649741926114,3.307557,1.2342703,9.060898,2022:04:12:14:38:46.114
16,1649741926125,3.229105,1.2917618,9.081858,2022:04:12:14:38:46.125
17,1649741926145,3.1159186,1.3450612,9.081858,2022:04:12:14:38:46.145
18,1649741926174,3.082382,1.3857844,9.081858,2022:04:12:14:38:46.174
19,1649741926194,3.0847776,1.4025527,9.086649,2022:04:12:14:38:46.194
20,1649741926221,3.082382,1.3929708,9.0698805,2022:04:12:14:38:46.221
21,1649741926239,3.1452634,1.3426657,9.060898,2022:04:12:14:38:46.239
22,1649741926257,3.2362914,1.2893664,9.074672,2022:04:12:14:38:46.257
23,1649741926276,3.2967772,1.2558296,9.079463,2022:04:12:14:38:46.276
24,1649741926295,3.339896,1.2079201,9.077067,2022:04:12:14:38:46.295
25,1649741926323,3.3542688,1.1839653,9.081858,2022:04:12:14:38:46.323
26,1649741926338,3.3111503,1.1959426,9.093836,2022:04:12:14:38:46.338
27,1649741926357,3.2650373,1.2294793,9.09144,2022:04:12:14:38:46.357
28,1649741926377,3.197964,1.2965528,9.09144,2022:04:12:14:38:46.377
29,1649741926396,3.142269,1.3306884,9.089045,2022:04:12:14:38:46.396
30,1649741926422,3.1111279,1.3450612,9.089045,2022:04:12:14:38:46.422
31,1649741926439,3.0991504,1.3690159,9.079463,2022:04:12:14:38:46.439
32,1649741926461,3.127896,1.3594341,9.09144,2022:04:12:14:38:46.461
33,1649741926478,3.183591,1.3109256,9.079463,2022:04:12:14:38:46.478
34,1649741926506,3.2458735,1.2749934,9.084253,2022:04:12:14:38:46.506
35,1649741926524,3.298574,1.2342703,9.072875,2022:04:12:14:38:46.524
36,1649741926540,3.3231275,1.203129,9.077067,2022:04:12:14:38:46.540
