,timestamp,x,y,z,Time
0,1648867766175,2.8613992,1.5235244,9.185462,2022:04:02:11:49:26.175
1,1648867766175,2.880563,1.4899876,9.157315,2022:04:02:11:49:26.175
2,1648867766188,2.8422353,1.5426881,9.1621065,2022:04:02:11:49:26.188
3,1648867766211,2.8422353,1.5953887,9.176479,2022:04:02:11:49:26.211
4,1648867766229,2.8566082,1.5331063,9.152525,2022:04:02:11:49:26.229
5,1648867766248,2.847625,1.5570611,9.181271,2022:04:02:11:49:26.248
6,1648867766268,2.8955348,1.5474792,9.171688,2022:04:02:11:49:26.268
7,1648867766295,2.9434443,1.5331063,9.166898,2022:04:02:11:49:26.295
8,1648867766312,2.967998,1.5378972,9.176479,2022:04:02:11:49:26.312
9,1648867766329,2.9823709,1.5235244,9.1621065,2022:04:02:11:49:26.329
10,1648867766351,2.958416,1.5714339,9.138751,2022:04:02:11:49:26.351
11,1648867766370,2.953625,1.5810158,9.143541,2022:04:02:11:49:26.370
12,1648867766395,2.934461,1.5810158,9.1621065,2022:04:02:11:49:26.395
13,1648867766412,2.9057155,1.6097616,9.148333,2022:04:02:11:49:26.412
14,1648867766431,2.8961337,1.6486881,9.13396,2022:04:02:11:49:26.431
15,1648867766451,2.8859527,1.663061,9.138751,2022:04:02:11:49:26.451
16,1648867766471,2.8859527,1.6391062,9.157315,2022:04:02:11:49:26.471
17,1648867766494,2.9003255,1.6001797,9.148333,2022:04:02:11:49:26.494
18,1648867766513,2.9146986,1.5953887,9.157315,2022:04:02:11:49:26.513
19,1648867766532,2.9242804,1.5810158,9.171688,2022:04:02:11:49:26.532
20,1648867766552,2.9296703,1.5378972,9.148333,2022:04:02:11:49:26.552
21,1648867766574,2.9440432,1.5378972,9.148333,2022:04:02:11:49:26.574
22,1648867766595,2.9392521,1.5331063,9.157315,2022:04:02:11:49:26.595
23,1648867766614,2.9440432,1.5235244,9.152525,2022:04:02:11:49:26.614
24,1648867766634,2.934461,1.5235244,9.152525,2022:04:02:11:49:26.634
25,1648867766654,2.9284725,1.5235244,9.157315,2022:04:02:11:49:26.654
26,1648867766675,2.9093087,1.5570611,9.1621065,2022:04:02:11:49:26.675
27,1648867766695,2.8997269,1.6001797,9.152525,2022:04:02:11:49:26.695
28,1648867766715,2.8853538,1.5858068,9.142942,2022:04:02:11:49:26.715
29,1648867766735,2.8608003,1.5905977,9.147734,2022:04:02:11:49:26.735
30,1648867766754,2.879964,1.5905977,9.147734,2022:04:02:11:49:26.754
31,1648867766775,2.9284725,1.5905977,9.157315,2022:04:02:11:49:26.775
32,1648867766795,2.9476364,1.6001797,9.152525,2022:04:02:11:49:26.795
33,1648867766816,2.9374557,1.6151514,9.147734,2022:04:02:11:49:26.816
34,1648867766835,2.9230826,1.6534791,9.147734,2022:04:02:11:49:26.835
35,1648867766858,2.9428453,1.6343153,9.142942,2022:04:02:11:49:26.858
36,1648867766878,3.0009358,1.6097616,9.142942,2022:04:02:11:49:26.878
37,1648867766896,3.0488453,1.5714339,9.142942,2022:04:02:11:49:26.896
38,1648867766917,3.0584273,1.5235244,9.119587,2022:04:02:11:49:26.917
39,1648867766937,3.0967548,1.5235244,9.086649,2022:04:02:11:49:26.937
40,1648867766958,2.582326,1.1911517,9.180672,2022:04:02:11:49:26.958
41,1648867766977,2.9476364,1.6678519,9.26092,2022:04:02:11:49:26.977
42,1648867766998,3.0200996,1.4750159,9.029757,2022:04:02:11:49:26.998
43,1648867767018,2.7266533,1.3648239,9.293858,2022:04:02:11:49:27.018
44,1648867767038,2.9188907,1.3839878,9.166898,2022:04:02:11:49:27.038
45,1648867767060,3.1302917,1.4947786,9.0962305,2022:04:02:11:49:27.060
46,1648867767079,3.0392635,1.6343153,9.1950445,2022:04:02:11:49:27.079
47,1648867767098,3.0536363,1.3983606,9.152525,2022:04:02:11:49:27.098
48,1648867767119,2.9907548,1.5043606,9.289666,2022:04:02:11:49:27.119
49,1648867767137,3.0392635,1.7013886,9.147734,2022:04:02:11:49:27.137
50,1648867767159,3.274619,1.2827787,9.039338,2022:04:02:11:49:27.159
51,1648867767180,3.6447206,0.9072875,9.30823,2022:04:02:11:49:27.180
52,1648867767201,4.1926866,1.6822248,9.105214,2022:04:02:11:49:27.201
53,1648867767220,4.682562,0.52760416,9.072276,2022:04:02:11:49:27.220
54,1648867767241,5.173036,0.11857619,9.708875,2022:04:02:11:49:27.241
55,1648867767260,4.42385,1.2779878,8.992626,2022:04:02:11:49:27.260
56,1648867767281,4.399895,-0.03533331,8.553655,2022:04:02:11:49:27.281
57,1648867767300,3.8663023,-0.15091515,9.529813,2022:04:02:11:49:27.300
58,1648867767321,1.4007561,3.5009918,8.950107,2022:04:02:11:49:27.321
59,1648867767341,1.9295579,5.1706405,7.9362206,2022:04:02:11:49:27.341
60,1648867767378,3.0536363,-0.73840624,10.044242,2022:04:02:11:49:27.378
61,1648867767396,2.7098851,2.3415804,9.166898,2022:04:02:11:49:27.396
62,1648867767418,2.6350265,5.0790133,7.677509,2022:04:02:11:49:27.418
