,timestamp,x,y,z,Time
0,1648866465634,3.0440543,1.3857844,9.116592,2022:04:02:11:27:45.634
1,1648866465635,3.0728002,1.3666205,9.139949,2022:04:02:11:27:45.635
2,1648866465656,3.092563,1.3474567,9.121384,2022:04:02:11:27:45.656
3,1648866465680,3.1021447,1.3762025,9.1357565,2022:04:02:11:27:45.680
4,1648866465697,3.0344725,1.4720216,9.130965,2022:04:02:11:27:45.697
5,1648866465718,2.953026,1.5301119,9.144739,2022:04:02:11:27:45.718
6,1648866465737,2.8901448,1.5492758,9.135158,2022:04:02:11:27:45.737
7,1648866465760,2.9236815,1.5540667,9.14953,2022:04:02:11:27:45.760
8,1648866465776,2.976981,1.4816035,9.163903,2022:04:02:11:27:45.776
9,1648866465798,2.976981,1.3905753,9.144739,2022:04:02:11:27:45.798
10,1648866465821,2.9332635,1.3618295,9.182468,2022:04:02:11:27:45.821
11,1648866465841,2.9093087,1.3420669,9.121384,2022:04:02:11:27:45.841
12,1648866465859,2.986563,1.2749934,9.144739,2022:04:02:11:27:45.859
13,1648866465878,3.0488453,1.1642026,9.1686945,2022:04:02:11:27:45.878
14,1648866465899,3.0392635,1.1546206,9.130965,2022:04:02:11:27:45.899
15,1648866465918,3.0200996,1.2462478,9.144739,2022:04:02:11:27:45.918
16,1648866465940,3.0105176,1.3085302,9.154322,2022:04:02:11:27:45.940
17,1648866465957,2.9673991,1.3666205,9.14953,2022:04:02:11:27:45.957
18,1648866465978,2.9572182,1.4001572,9.163903,2022:04:02:11:27:45.978
19,1648866466000,2.9476364,1.4768125,9.139949,2022:04:02:11:27:46.000
20,1648866466019,2.9380543,1.5349029,9.121384,2022:04:02:11:27:46.019
21,1648866466043,2.9673991,1.5444847,9.130965,2022:04:02:11:27:46.043
22,1648866466063,2.976981,1.5396938,9.126174,2022:04:02:11:27:46.063
23,1648866466082,2.986563,1.5540667,9.116592,2022:04:02:11:27:46.082
24,1648866466100,3.0344725,1.5588577,9.107011,2022:04:02:11:27:46.100
25,1648866466123,3.0488453,1.525321,9.121384,2022:04:02:11:27:46.123
26,1648866466144,3.0392635,1.4965752,9.121384,2022:04:02:11:27:46.144
27,1648866466164,3.0344725,1.5061572,9.121384,2022:04:02:11:27:46.164
28,1648866466179,3.0296814,1.5061572,9.126174,2022:04:02:11:27:46.179
29,1648866466204,2.9961448,1.4624397,9.135158,2022:04:02:11:27:46.204
30,1648866466220,2.9620092,1.428903,9.14953,2022:04:02:11:27:46.220
31,1648866466244,2.9668002,1.4049481,9.139949,2022:04:02:11:27:46.244
32,1648866466263,2.976981,1.3953662,9.139949,2022:04:02:11:27:46.263
33,1648866466285,2.9620092,1.3420669,9.14953,2022:04:02:11:27:46.285
34,1648866466301,2.9715912,1.2941573,9.159112,2022:04:02:11:27:46.301
35,1648866466327,3.0009358,1.2797844,9.144739,2022:04:02:11:27:46.327
36,1648866466344,3.0105176,1.2845753,9.14953,2022:04:02:11:27:46.344
37,1648866466363,3.0009358,1.2558296,9.154322,2022:04:02:11:27:46.363
38,1648866466386,2.976981,1.2462478,9.14953,2022:04:02:11:27:46.386
39,1648866466405,2.9961448,1.2941573,9.144739,2022:04:02:11:27:46.405
40,1648866466425,2.9913538,1.3372759,9.144739,2022:04:02:11:27:46.425
41,1648866466449,2.957817,1.3522476,9.139949,2022:04:02:11:27:46.449
42,1648866466464,2.962608,1.3905753,9.139949,2022:04:02:11:27:46.464
43,1648866466488,2.957817,1.428903,9.121384,2022:04:02:11:27:46.488
44,1648866466502,2.97219,1.4672306,9.130965,2022:04:02:11:27:46.502
45,1648866466528,2.981772,1.4720216,9.126174,2022:04:02:11:27:46.528
46,1648866466546,2.9913538,1.4869933,9.126174,2022:04:02:11:27:46.546
47,1648866466565,3.0105176,1.4917842,9.126174,2022:04:02:11:27:46.565
48,1648866466585,3.0153086,1.52053,9.111801,2022:04:02:11:27:46.585
49,1648866466606,3.0153086,1.5061572,9.126174,2022:04:02:11:27:46.606
50,1648866466625,3.0009358,1.5013661,9.121384,2022:04:02:11:27:46.625
51,1648866466645,3.0009358,1.5157391,9.130965,2022:04:02:11:27:46.645
52,1648866466668,3.0009358,1.5013661,9.144739,2022:04:02:11:27:46.668
53,1648866466688,2.986563,1.4768125,9.130965,2022:04:02:11:27:46.688
54,1648866466711,2.981173,1.4384849,9.126174,2022:04:02:11:27:46.711
55,1648866466727,2.981173,1.4097391,9.130965,2022:04:02:11:27:46.727
56,1648866466746,2.981173,1.3762025,9.144739,2022:04:02:11:27:46.746
57,1648866466770,2.985964,1.3570386,9.14953,2022:04:02:11:27:46.770
58,1648866466789,2.9955459,1.322903,9.14953,2022:04:02:11:27:46.789
59,1648866466812,2.9955459,1.3133211,9.144739,2022:04:02:11:27:46.812
60,1648866466829,2.9907548,1.2989483,9.144739,2022:04:02:11:27:46.829
61,1648866466849,2.985964,1.2941573,9.154322,2022:04:02:11:27:46.849
62,1648866466870,2.981173,1.3037392,9.154322,2022:04:02:11:27:46.870
63,1648866466891,2.9620092,1.3276939,9.144739,2022:04:02:11:27:46.891
64,1648866466911,2.976382,1.3426657,9.14953,2022:04:02:11:27:46.911
65,1648866466931,2.976382,1.3618295,9.144739,2022:04:02:11:27:46.931
66,1648866466950,2.9715912,1.3857844,9.135158,2022:04:02:11:27:46.950
67,1648866466972,2.985964,1.4097391,9.130366,2022:04:02:11:27:46.972
68,1648866466994,2.975783,1.4193211,9.14953,2022:04:02:11:27:46.994
69,1648866467013,2.9853652,1.4432758,9.135158,2022:04:02:11:27:47.013
70,1648866467033,2.994947,1.4720216,9.135158,2022:04:02:11:27:47.033
71,1648866467054,2.999738,1.4768125,9.111801,2022:04:02:11:27:47.054
72,1648866467074,2.999738,1.4917842,9.111801,2022:04:02:11:27:47.074
73,1648866467094,3.004529,1.5157391,9.116592,2022:04:02:11:27:47.094
74,1648866467116,3.000337,1.5061572,9.121384,2022:04:02:11:27:47.116
75,1648866467136,2.9955459,1.4965752,9.126174,2022:04:02:11:27:47.136
76,1648866467155,2.9913538,1.4822023,9.126174,2022:04:02:11:27:47.155
77,1648866467180,2.981772,1.4576486,9.135158,2022:04:02:11:27:47.180
78,1648866467197,2.976981,1.4432758,9.135158,2022:04:02:11:27:47.197
79,1648866467217,3.0009358,1.4097391,9.126174,2022:04:02:11:27:47.217
80,1648866467236,3.0057268,1.4001572,9.135158,2022:04:02:11:27:47.236
81,1648866467254,3.0057268,1.3714114,9.139949,2022:04:02:11:27:47.254
82,1648866467280,3.0057268,1.3474567,9.154322,2022:04:02:11:27:47.280
83,1648866467298,3.0009358,1.3372759,9.154322,2022:04:02:11:27:47.298
84,1648866467318,2.9955459,1.332485,9.14953,2022:04:02:11:27:47.318
85,1648866467337,2.985964,1.322903,9.163903,2022:04:02:11:27:47.337
86,1648866467359,2.9715912,1.3276939,9.154322,2022:04:02:11:27:47.359
87,1648866467382,2.9907548,1.3276939,9.139949,2022:04:02:11:27:47.382
88,1648866467399,3.0434556,1.2797844,9.196841,2022:04:02:11:27:47.399
89,1648866467416,3.1686192,1.1498297,9.135158,2022:04:02:11:27:47.416
90,1648866467439,3.192574,1.0486207,9.187259,2022:04:02:11:27:47.439
91,1648866467459,3.2452745,1.106711,9.130366,2022:04:02:11:27:47.459
92,1648866467480,3.2404835,1.1785754,9.139949,2022:04:02:11:27:47.480
93,1648866467500,3.1734102,1.3372759,9.107011,2022:04:02:11:27:47.500
94,1648866467519,3.187783,1.3474567,9.205824,2022:04:02:11:27:47.519
95,1648866467537,3.3369017,1.3522476,9.078864,2022:04:02:11:27:47.537
96,1648866467559,3.3225288,1.3426657,9.215406,2022:04:02:11:27:47.559
97,1648866467581,4.062133,0.61084706,8.984242,2022:04:02:11:27:47.581
98,1648866467599,4.749635,0.48568326,9.257926,2022:04:02:11:27:47.599
99,1648866467619,4.543025,0.5581465,9.083654,2022:04:02:11:27:47.619
100,1648866467638,4.538234,0.6785193,9.163903,2022:04:02:11:27:47.638
101,1648866467662,3.9998503,0.6785193,9.19205,2022:04:02:11:27:47.662
102,1648866467678,4.0866866,0.918666,9.026762,2022:04:02:11:27:47.678
103,1648866467699,4.3891153,0.6348018,9.154322,2022:04:02:11:27:47.699
104,1648866467721,4.51907,0.97196543,9.107011,2022:04:02:11:27:47.721
