,timestamp,x,y,z,Time
0,1649643277394,0.51981884,3.7453308,8.961485,2022:04:11:11:14:37.394
1,1649643277402,0.54317474,3.7597036,8.933338,2022:04:11:11:14:37.402
2,1649643277423,0.56293744,3.7501216,8.928548,2022:04:11:11:14:37.423
3,1649643277441,0.5581465,3.721376,8.956695,2022:04:11:11:14:37.441
4,1649643277462,0.5479657,3.7309577,8.923757,2022:04:11:11:14:37.462
5,1649643277482,0.5479657,3.726167,8.928548,2022:04:11:11:14:37.482
6,1649643277503,0.56293744,3.7309577,8.928548,2022:04:11:11:14:37.503
7,1649643277524,0.57251936,3.726167,8.923757,2022:04:11:11:14:37.524
8,1649643277543,0.5575476,3.721376,8.928548,2022:04:11:11:14:37.543
9,1649643277565,0.55275667,3.707003,8.951903,2022:04:11:11:14:37.565
10,1649643277583,0.5479657,3.726167,8.947711,2022:04:11:11:14:37.583
11,1649643277606,0.51981884,3.711794,8.933338,2022:04:11:11:14:37.606
12,1649643277625,0.48149118,3.726167,8.938129,2022:04:11:11:14:37.625
13,1649643277645,0.4239997,3.7309577,8.952502,2022:04:11:11:14:37.645
14,1649643277664,0.41441777,3.7453308,8.961485,2022:04:11:11:14:37.664
15,1649643277687,0.41920874,3.726167,8.9572935,2022:04:11:11:14:37.687
16,1649643277704,0.40962684,3.726167,8.9572935,2022:04:11:11:14:37.704
17,1649643277726,0.40004492,3.7453308,8.952502,2022:04:11:11:14:37.726
18,1649643277744,0.42938954,3.7405398,8.971067,2022:04:11:11:14:37.744
19,1649643277767,0.42938954,3.7549126,8.947711,2022:04:11:11:14:37.767
20,1649643277791,0.45334432,3.7453308,8.928548,2022:04:11:11:14:37.791
21,1649643277808,0.4377737,3.7644944,8.933338,2022:04:11:11:14:37.808
22,1649643277826,0.47610137,3.7644944,8.942921,2022:04:11:11:14:37.826
23,1649643277846,0.4713104,3.7453308,8.938129,2022:04:11:11:14:37.846
24,1649643277867,0.4521466,3.7740765,8.951903,2022:04:11:11:14:37.867
25,1649643277888,0.44735563,3.7836583,8.938129,2022:04:11:11:14:37.888
26,1649643277907,0.4713104,3.7501216,8.923757,2022:04:11:11:14:37.907
27,1649643277927,0.46172848,3.7644944,8.942921,2022:04:11:11:14:37.927
28,1649643277947,0.4521466,3.7788675,8.933338,2022:04:11:11:14:37.947
29,1649643277968,0.42280197,3.7692854,8.918965,2022:04:11:11:14:37.968
30,1649643277994,0.38926527,3.7836583,8.942921,2022:04:11:11:14:37.994
31,1649643278010,0.40962684,3.7932403,8.947711,2022:04:11:11:14:38.010
32,1649643278028,0.38567203,3.7836583,8.933338,2022:04:11:11:14:38.028
33,1649643278049,0.36171725,3.7932403,8.933338,2022:04:11:11:14:38.049
34,1649643278068,0.3233896,3.7980313,8.933338,2022:04:11:11:14:38.068
35,1649643278091,0.29464385,3.808212,8.923757,2022:04:11:11:14:38.091
36,1649643278110,0.28506196,3.7980313,8.961485,2022:04:11:11:14:38.110
37,1649643278130,0.280271,3.7932403,8.933338,2022:04:11:11:14:38.130
38,1649643278149,0.27068907,3.802822,8.923757,2022:04:11:11:14:38.149
39,1649643278175,0.2994348,3.7884493,8.938129,2022:04:11:11:14:38.175
40,1649643278193,0.32818055,3.802822,8.952502,2022:04:11:11:14:38.193
41,1649643278211,0.37549126,3.8177938,8.890819,2022:04:11:11:14:38.211
42,1649643278231,0.37489238,3.8177938,8.905191,2022:04:11:11:14:38.231
43,1649643278259,0.4186099,3.8225849,8.881237,2022:04:11:11:14:38.259
44,1649643278275,0.47610137,3.827376,8.890819,2022:04:11:11:14:38.275
45,1649643278293,0.5048471,3.8369577,8.905191,2022:04:11:11:14:38.293
46,1649643278311,0.5623386,3.8177938,8.867463,2022:04:11:11:14:38.311
47,1649643278332,0.6437849,3.832167,8.862672,2022:04:11:11:14:38.332
48,1649643278353,0.7449938,3.813003,8.848299,2022:04:11:11:14:38.353
