1574,1720,Turn Left,1649741957641,1649741960600,0:31,0:34
3566,3740,Turn Left,1649741997960,1649742001484,1:11,1:14
5269,5378,Turn Left,1649742032415,1649742034625,1:45,1:47
8814,8988,Turn Left,1649742104162,1649742107682,2:56,2:59
10745,10904,Turn Left,1649742143235,1649742146445,3:34,3:38
14236,14362,Turn Left,1649742213875,1649742216425,4:44,4:47
15764,15919,Turn Left,1649742244811,1649742247936,5:15,5:18
17841,17962,Turn Left,1649742286837,1649742289288,5:56,5:59
18902,19022,Turn Left,1649742308311,1649742310729,6:18,6:20
21383,21517,Turn Left,1649742358506,1649742361229,7:7,7:10
22971,23110,Turn Left,1649742390645,1649742393465,7:39,7:42
24974,25141,Turn Left,1649742431187,1649742434565,8:19,8:22
26699,26877,Turn Left,1649742466096,1649742469688,8:53,8:57
28691,28841,Turn Left,1649742506413,1649742509439,9:33,9:36
30360,30499,Turn Left,1649742540178,1649742543005,10:7,10:9
32436,32517,Turn Left,1649742582199,1649742583841,10:48,10:50
2021,2321,Cruise,1649741966701,1649741972755,0:40,0:46
2724,2924,Cruise,1649741980925,1649741984959,0:54,0:58
2925,3125,Cruise,1649741984988,1649741989035,0:58,1:2
3126,3426,Cruise,1649741989058,1649741995116,1:2,1:8
3942,4142,Cruise,1649742005561,1649742009624,1:18,1:22
4143,4343,Cruise,1649742009626,1649742013673,1:22,1:26
6588,6888,Cruise,1649742059119,1649742065188,2:11,2:17
