5477,5586,Turn Right,1648881107497,1648881109700,1:49,1:51
5786,5935,Turn Left,1648881113749,1648881116763,1:55,1:58
7842,8007,Turn Right,1648881155336,1648881158675,2:36,2:40
13014,13185,Turn Right,1648881259960,1648881263417,4:20,4:23
17283,17482,Turn Right,1648881346310,1648881350335,5:45,5:49
17552,17776,Turn Left,1648881351751,1648881356282,5:51,5:55
21530,21701,Turn Right,1648881432216,1648881435677,7:10,7:14
5071,5371,Cruise,1648881099286,1648881105352,1:41,1:47
9949,10249,Cruise,1648881197957,1648881204024,3:18,3:24
10250,10450,Cruise,1648881204046,1648881208091,3:25,3:29
10451,10651,Cruise,1648881208114,1648881212157,3:29,3:33
10652,10852,Cruise,1648881212179,1648881216224,3:33,3:37
